red,green,blue,time
131.032,156.2008,148.9856,0.3845794200897217
126.6532,151.2208,145.9348,0.4149918556213379
123.1288,152.418,144.076,0.4468803405761719
120.1368,147.5928,140.4424,0.4819052219390869
113.3904,139.3512,135.1508,0.5160527229309082
109.7024,143.5056,134.04,0.5482163429260254
113.6504,140.31,133.092,0.5804202556610107
107.5532,134.396,129.2472,0.6163296699523926
107.6028,135.6108,129.5612,0.648357629776001
111.5244,130.1304,127.2364,0.6803922653198242
105.6084,135.804,128.1268,0.7162339687347412
105.3472,136.2748,129.8108,0.7484867572784424
110.4968,136.6388,130.346,0.7843403816223145
109.806,130.4112,129.0068,0.8162882328033447
108.1148,134.9652,128.7556,0.8483624458312988
109.3388,134.9816,130.4812,0.8842337131500244
105.0244,131.6292,128.1452,0.9162213802337646
102.8468,135.8744,128.6456,0.9483394622802734
108.728,133.3884,129.6252,0.9844465255737305
105.2268,132.9984,128.2592,1.0152432918548584
101.5456,131.338,126.6364,1.0482220649719238
106.4416,136.4816,129.8804,1.084435224533081
101.908,123.9252,122.7612,1.1162891387939453
102.716,133.9236,128.7084,1.1483399868011475
105.5604,137.4888,129.2756,1.184309959411621
103.058,128.9556,126.4864,1.216282606124878
94.7256,125.4892,122.1016,1.248488426208496
106.358,134.4356,128.4808,1.2844460010528564
102.8532,127.6232,125.1632,1.316298007965088
95.9872,126.944,123.5404,1.3485002517700195
105.414,132.8152,128.0808,1.3844525814056396
102.0316,129.7664,126.8324,1.4164278507232666
98.16,127.7384,125.2844,1.4484515190124512
105.6372,132.9356,129.3384,1.4844715595245361
104.86,125.9224,126.2884,1.5164752006530762
98.9372,130.968,125.3484,1.5488510131835938
104.6436,135.5568,129.5988,1.5806455612182617
102.7272,130.5904,126.8864,1.616426944732666
100.4008,132.4812,127.0676,1.6482505798339844
103.7604,133.8028,129.2988,1.6803133487701416
101.8164,129.8176,126.878,1.7162773609161377
94.7396,123.7872,122.67,1.748450517654419
102.9772,127.5372,127.1652,1.7803421020507812
101.098,122.4288,122.7112,1.8162834644317627
93.8308,123.7736,122.4148,1.8483531475067139
102.1724,133.3744,128.5888,1.8808643817901611
101.256,127.0284,125.5208,1.9162847995758057
100.07,128.5408,126.5184,1.948307752609253
