red,green,blue,time
91.6356,129.4344,128.4036,0.38406991958618164
93.5716,126.6644,127.9632,0.4129931926727295
94.134,122.6564,127.9688,0.44579648971557617
88.1284,120.604,121.6608,0.48410868644714355
90.6608,119.802,122.4328,0.5159749984741211
83.9552,113.1808,118.718,0.5481371879577637
79.4772,112.7824,114.4948,0.5801610946655273
85.4608,112.3276,118.5332,0.6161665916442871
76.4624,108.1948,113.1372,0.6481866836547852
77.5408,110.308,110.958,0.6801052093505859
84.8072,108.0848,113.3796,0.7161746025085449
76.9428,108.12,111.4832,0.7481505870819092
72.5608,107.7352,108.5852,0.7801487445831299
80.6932,103.5892,112.8176,0.8161756992340088
80.2468,109.3956,115.0144,0.8480825424194336
67.7404,100.3556,104.5468,0.8801836967468262
78.6504,100.702,112.27,0.9161059856414795
83.556,103.6584,113.9676,0.9481773376464844
70.1444,103.5248,105.832,0.9842913150787354
82.6964,106.5344,113.9724,1.0195808410644531
77.6664,105.1496,112.6244,1.0477733612060547
74.3488,104.1616,107.9336,1.0801761150360107
78.68,104.2576,111.3684,1.1156620979309082
71.6228,104.7744,110.9864,1.1474318504333496
72.3692,105.6724,107.554,1.1841232776641846
79.7132,101.9056,109.9164,1.2161424160003662
73.3048,104.3776,109.9588,1.2481610774993896
70.3456,103.4848,106.9736,1.2840986251831055
79.2788,99.3188,108.842,1.3161311149597168
76.7052,103.8896,110.9792,1.3481054306030273
68.3556,99.1796,103.9828,1.3841431140899658
69.666,94.4648,102.4592,1.416189432144165
75.6316,97.2232,108.488,1.448150634765625
74.9612,102.6724,108.6088,1.4841365814208984
78.5764,95.978,107.6624,1.5161521434783936
76.6548,96.0864,109.5868,1.548271656036377
70.2152,100.716,106.7268,1.5801751613616943
70.2148,91.294,101.4516,1.6161646842956543
74.5556,100.4988,109.4948,1.6482014656066895
66.3764,97.854,104.2232,1.6801326274871826
69.1328,99.088,105.6436,1.7164280414581299
74.492,96.6296,107.2092,1.7480664253234863
64.9256,97.2152,102.2012,1.78016996383667
71.34,98.3208,106.0832,1.8161015510559082
76.1196,96.5796,109.5216,1.8481261730194092
68.654,96.4704,105.056,1.8800790309906006
73.368,99.0604,107.8404,1.916069507598877
