red,green,blue,time
100.3016,116.2112,102.1012,0.358173131942749
95.7732,112.94,99.932,0.45189952850341797
94.3448,111.4616,98.4512,0.4560408592224121
90.556,107.5836,97.8292,0.46320390701293945
87.6688,104.4652,94.7552,0.4813578128814697
86.4584,101.1036,90.9416,0.51556396484375
85.0948,99.256,89.3768,0.5473599433898926
83.0456,98.032,90.334,0.583266019821167
82.3568,96.3272,86.3124,0.6153182983398438
79.976,96.2136,86.1584,0.6472055912017822
79.3708,94.916,85.4784,0.6832723617553711
79.206,94.8416,85.0924,0.7153654098510742
81.5272,94.8924,85.4172,0.7472934722900391
79.5372,94.8084,85.4792,0.7833664417266846
79.4628,94.6364,85.4144,0.8151655197143555
79.536,94.812,85.6956,0.8473753929138184
79.7372,94.8268,85.5348,0.883338212966919
79.4208,94.7632,85.3172,0.915351152420044
79.5512,94.8048,85.5052,0.9474599361419678
79.7308,94.9036,85.674,0.9832985401153564
81.6588,95.2932,85.7032,1.0153086185455322
81.992,95.3448,85.9068,1.0459165573120117
83.0968,96.7264,86.794,1.0798146724700928
80.8372,96.8904,86.6308,1.1150381565093994
81.0208,96.5692,86.9228,1.1472749710083008
81.0656,96.5648,86.8516,1.1832435131072998
80.7684,96.45,86.6548,1.2152824401855469
80.8128,96.3032,86.8292,1.2472968101501465
80.6936,96.3412,86.8016,1.283332109451294
80.462,96.0032,86.5344,1.3153042793273926
80.5752,96.0464,86.6096,1.3473846912384033
80.6268,96.2892,86.7208,1.3832201957702637
80.4328,96.076,86.4372,1.4152793884277344
80.8068,96.27,86.6024,1.4472789764404297
80.2264,95.4448,86.0572,1.4833447933197021
79.7888,94.9424,85.538,1.515232801437378
79.6996,94.9456,85.66,1.5472440719604492
79.7916,95.0512,85.758,1.5832338333129883
79.5152,94.8176,85.2668,1.6152772903442383
79.6284,94.7764,85.414,1.647468090057373
79.7648,94.8524,85.3248,1.6833455562591553
79.5008,94.6728,85.2428,1.7152166366577148
79.4336,94.682,85.374,1.747331142425537
79.7276,94.7376,85.2652,1.7833936214447021
79.3636,94.5972,85.1512,1.815290927886963
79.3612,94.518,85.1812,1.8474068641662598
79.4592,94.5284,85.1404,1.8833374977111816
79.0692,94.0696,84.6404,1.9153480529785156
79.026,94.0728,84.6444,1.947371244430542
78.608,92.9556,83.8364,1.983353614807129
79.3804,91.9772,82.6808,2.0153443813323975
80.1368,91.3496,82.5948,2.0473780632019043
82.6036,91.5904,82.982,2.0833041667938232
82.28,93.6996,85.3388,2.115382671356201
85.3072,96.2868,88.6992,2.147367238998413
85.6176,96.1376,89.1224,2.183349132537842
83.9624,94.276,86.8312,2.215322971343994
81.0864,91.596,85.2884,2.2472410202026367
78.2828,89.052,82.5568,2.2833187580108643
75.0712,86.3496,79.6744,2.315298080444336
75.8724,87.7096,81.73,2.347233772277832
87.618,100.9008,95.5188,2.38332462310791
104.0912,119.5424,111.586,2.4153621196746826
118.3788,129.9836,125.376,2.4473764896392822
130.5488,134.4932,132.0492,2.483320951461792
131.4188,138.1024,135.1104,2.515343427658081
106.0976,118.7,113.5408,2.5473556518554688
129.3808,140.5,138.1704,2.5793631076812744
101.4144,115.0328,109.9208,2.615372896194458
105.3084,110.1184,110.5892,2.6473867893218994
85.532,94.1512,92.0672,2.67935848236084
81.4212,93.6272,90.0788,2.715369939804077
116.6564,124.7984,123.0908,2.7473273277282715
73.464,84.5192,82.1976,2.7793123722076416
74.7716,82.0252,82.7436,2.815373659133911
70.8868,81.3968,79.0544,2.847419261932373
