red,green,blue,time
101.574,135.58,131.1884,0.38321614265441895
95.5412,131.2168,125.6844,0.4151132106781006
95.5808,130.4664,127.6868,0.44437241554260254
96.1764,122.0232,125.5288,0.482959508895874
82.9244,116.4748,115.5264,0.5151569843292236
92.2524,119.032,120.8068,0.5472161769866943
92.6176,113.9796,120.5336,0.5793659687042236
81.3412,114.5248,114.0036,0.6151771545410156
83.86,106.1832,109.8124,0.6438913345336914
79.3812,104.3792,108.6304,0.6831552982330322
78.4508,110.192,110.0244,0.7151813507080078
82.7628,107.4728,111.1856,0.7472786903381348
90.1992,111.4468,119.1396,0.7832612991333008
77.0348,108.7224,108.9128,0.8152704238891602
83.6232,106.34,111.1156,0.8472340106964111
88.496,110.0424,117.004,0.8832387924194336
75.9584,106.8556,107.4224,0.9152836799621582
79.5176,112.8884,113.1664,0.9478764533996582
80.3864,110.7416,113.7548,0.9832406044006348
73.4532,108.9572,106.8596,1.0152618885040283
72.0736,98.2256,101.5424,1.0472087860107422
86.7672,112.7552,118.1348,1.083366870880127
78.4012,103.7796,106.542,1.115286111831665
84.038,109.242,113.2576,1.1473121643066406
88.8588,107.584,116.566,1.183340311050415
75.2544,108.3576,108.0208,1.2153000831604004
78.3044,108.59,109.748,1.247314214706421
82.494,104.224,111.8408,1.2833259105682373
70.4352,105.286,104.5512,1.3152961730957031
72.78,103.3804,105.2248,1.3472542762756348
79.5812,108.9932,112.062,1.3832838535308838
74.336,103.3116,106.4504,1.41536545753479
70.0344,98.8936,101.0256,1.4471783638000488
74.9116,107.3208,109.4844,1.4833405017852783
69.0664,104.7004,104.432,1.515359878540039
70.1356,97.6784,100.6768,1.547522783279419
76.2492,101.7292,108.9984,1.5792384147644043
70.4232,103.5396,105.0556,1.6152613162994385
74.3116,110.3228,109.5816,1.6473455429077148
82.4272,103.1608,112.9744,1.6793298721313477
77.1052,110.5208,113.054,1.7153058052062988
66.5028,95.816,99.5588,1.7473433017730713
78.1892,112.5204,113.9268,1.779463529586792
68.2212,101.198,103.614,1.8153810501098633
65.9512,91.706,97.1132,1.8473100662231445
76.6788,105.8404,112.0368,1.8792946338653564
68.7004,107.2608,106.8444,1.9153361320495605
66.5604,99.5576,100.5828,1.9473764896392822
81.2832,103.198,112.6752,1.9793975353240967
75.2972,109.0048,112.5652,2.0153496265411377
71.7548,107.582,108.868,2.0472989082336426
77.5656,104.894,111.7488,2.083327293395996
74.6444,111.776,112.9088,2.1153061389923096
59.7368,91.5656,94.1656,2.1473257541656494
68.6736,95.432,102.2896,2.183347463607788
74.0092,106.9644,110.866,2.215374708175659
62.5356,91.8104,96.578,2.247549057006836
74.04,104.1076,109.584,2.2833287715911865
69.5252,103.1604,106.2232,2.315293550491333
67.2148,103.742,105.1656,2.347346544265747
72.6352,96.3072,106.896,2.383347749710083
71.3156,104.9364,108.688,2.4152910709381104
67.8024,103.8532,105.2652,2.447303056716919
71.4824,97.8896,105.6692,2.4792683124542236
74.7232,107.5052,112.2704,2.5152950286865234
65.75,101.37,103.5116,2.547499418258667
71.2864,97.5456,105.7532,2.5793635845184326
66.4344,100.0076,103.5984,2.615143299102783
69.5788,106.032,108.4844,2.6473701000213623
73.662,101.1656,109.314,2.6793813705444336
69.3356,108.818,110.138,2.7151951789855957
65.9984,98.1664,102.5284,2.747267246246338
75.3016,106.2272,113.4936,2.779231309890747
66.6888,97.5908,104.1096,2.8153610229492188
62.3116,97.1224,99.962,2.8473289012908936
60.9176,88.692,97.0512,2.87929630279541
68.994,107.1708,111.012,2.915353536605835
60.4548,97.2924,99.9356,2.9473485946655273
72.3732,103.6364,109.7124,2.979318857192993
66.9788,102.136,106.3804,3.015298843383789
61.868,98.656,102.3492,3.0472159385681152
72.0312,102.2556,109.7604,3.0792996883392334
61.15,97.8276,102.7636,3.1153366565704346
61.9252,100.922,104.3484,3.147291660308838
68.5964,100.7872,107.6424,3.1792824268341064
65.1148,100.228,105.6048,3.2152976989746094
