red,green,blue,time
28.4036,77.3496,94.8604,33.86986494064331
32.8,79.6348,99.8996,33.90465521812439
30.2928,77.996,98.964,33.93825888633728
28.134,75.988,93.5372,33.971330404281616
37.2236,76.9648,101.8284,34.00685119628906
34.626,79.478,103.526,34.03942608833313
27.8068,75.4092,95.2504,34.071431398391724
31.2096,75.026,99.016,34.10354471206665
29.1396,79.5992,99.1488,34.13953518867493
28.7348,79.2168,96.3468,34.171544790267944
29.3348,74.2084,94.2628,34.203571796417236
28.0728,76.4268,94.0084,34.239442348480225
27.5692,73.5288,92.174,34.27148938179016
28.22,76.2092,93.5636,34.30750846862793
26.7432,76.3748,94.684,34.33949613571167
26.7944,74.4432,91.7852,34.37162494659424
33.002,80.8716,100.1952,34.40744948387146
32.1652,77.35,100.482,34.43945908546448
25.5884,74.9212,91.7748,34.47145199775696
33.71,76.0636,99.1376,34.50752544403076
32.7136,78.7724,100.3692,34.5395131111145
28.0652,78.9308,96.248,34.57154178619385
33.6752,78.6176,100.5096,34.607545614242554
32.3296,78.316,101.7432,34.63963985443115
25.5824,76.05,92.3356,34.67146682739258
36.2012,81.4752,103.0876,34.70756530761719
27.204,76.4344,96.2792,34.73958349227905
24.9628,75.1244,91.352,34.77164101600647
31.642,80.2528,99.0256,34.80751943588257
31.5284,76.232,101.11,34.83959197998047
26.374,76.202,93.3336,34.871582984924316
32.6144,79.9968,101.2892,34.907530069351196
34.59,78.662,101.9844,34.93961429595947
26.972,80.2724,95.7108,34.97160029411316
30.6064,77.4692,97.8584,35.00353693962097
30.5268,78.1404,98.392,35.039594411849976
27.4236,77.4896,95.8872,35.07157611846924
32.1288,80.8024,98.7728,35.1036319732666
31.6344,77.3308,99.2804,35.13958215713501
25.7784,74.2268,91.7996,35.17161273956299
33.0672,82.616,100.5052,35.20360803604126
35.3288,78.9212,101.4664,35.239581823349
28.4968,79.7444,95.7096,35.27163338661194
28.9348,79.316,96.588,35.303630352020264
31.6884,75.9272,100.2212,35.33958578109741
28.282,75.6252,92.6412,35.37166404724121
29.1664,78.2472,95.6516,35.4035325050354
27.1704,77.6296,95.8716,35.43960213661194
26.8832,76.7416,93.4272,35.471508502960205
32.8376,75.4836,97.1664,35.50354528427124
29.798,78.5728,98.0708,35.539612770080566
27.2344,77.734,96.5764,35.571635246276855
33.8896,79.6148,99.472,35.60354924201965
32.076,76.8904,99.5288,35.63959741592407
27.6704,76.0292,94.9332,35.67160415649414
31.9956,80.7144,98.0216,35.707589626312256
33.218,76.4092,99.1104,35.73955035209656
29.1484,78.8096,98.2068,35.771647214889526
30.5868,79.328,97.1432,35.80755424499512
34.5152,76.59,100.8908,35.83957624435425
27.3892,79.09,96.758,35.87145519256592
30.546,76.0536,94.1668,35.90762495994568
32.5204,75.6272,99.7504,35.939536809921265
30.0848,79.4024,98.5768,35.97153568267822
27.6604,80.0564,95.9636,36.00362157821655
31.624,75.2976,99.516,36.039599657058716
27.4688,74.982,95.1248,36.07153844833374
29.9908,78.94,95.5436,36.103609800338745
30.2488,77.0964,98.1336,36.13962650299072
25.4272,75.4296,93.3276,36.171640396118164
31.3688,81.66,98.898,36.203572034835815
32.842,76.12,99.2364,36.239630699157715
25.5536,76.302,93.112,36.27163124084473
27.6772,81.2696,97.126,36.303568840026855
33.8744,74.7384,99.0024,36.33953404426575
29.2056,79.818,98.2888,36.371591091156006
28.2584,75.2212,93.7192,36.403647661209106
31.36,78.4588,99.3804,36.43961715698242
25.6092,73.5272,95.0656,36.47165393829346
28.266,78.0744,94.1036,36.50360345840454
35.1504,76.1672,99.6512,36.53960466384888
30.9672,75.9988,96.5396,36.5716392993927
26.4816,76.6132,91.8112,36.603572368621826
33.2892,80.4292,100.3252,36.63959622383118
30.22,79.5,99.5104,36.67162728309631
27.1684,75.028,92.5112,36.70361924171448
36.7428,77.2416,101.1384,36.73963212966919
32.196,79.6144,100.7108,36.7716588973999
26.2996,76.5896,93.6128,36.803555965423584
34.1216,80.0364,102.3156,36.839648723602295
32.0492,78.376,100.1976,36.87158274650574
29.6108,75.7592,93.5804,36.903560638427734
31.634,77.3532,99.5984,36.939612865448
29.9196,79.1964,98.498,36.971654653549194
28.3852,75.9244,93.5144,37.003652572631836
34.9512,80.52,101.1644,37.039634466171265
26.4212,75.784,96.34,37.06768465042114
28.402,74.3892,91.6052,37.100890159606934
34.6512,79.4292,101.2156,37.13967156410217
29.6752,77.6308,98.9744,37.17154288291931
27.5592,78.8972,95.3404,37.20353627204895
32.3076,78.3372,98.2968,37.23968577384949
31.446,80.604,100.8244,37.27161693572998
30.1992,79.9712,97.0452,37.303627490997314
33.7268,78.2168,99.8372,37.33964824676514
28.2208,77.1584,95.7496,37.37166404724121
28.108,75.69,92.8096,37.403637170791626
29.1712,76.8004,96.2604,37.43963027000427
30.5616,77.6808,100.2076,37.47162985801697
26.7292,75.9412,93.4988,37.50365138053894
31.3684,75.8996,97.3356,37.53963851928711
30.5732,78.4476,99.8052,37.571624755859375
26.2444,76.106,92.8132,37.6036319732666
33.094,78.0496,96.782,37.639633893966675
31.4188,79.6328,100.1724,37.67154121398926
26.6292,75.3516,94.056,37.70367908477783
30.3656,77.9596,97.5404,37.739624977111816
26.3108,76.224,96.5324,37.7716543674469
28.7004,73.2028,96.2072,37.80359959602356
34.4296,78.1148,100.6508,37.83964705467224
29.4004,77.4288,98.6424,37.871639251708984
24.5932,72.2352,91.106,37.90366339683533
31.606,74.0644,94.352,37.93961262702942
33.2584,74.946,97.9272,37.97165274620056
26.5424,74.4716,93.4428,38.00364923477173
31.1644,75.398,96.3528,38.03964900970459
35.8452,75.1596,101.9008,38.07167315483093
28.188,78.4788,95.7076,38.10367012023926
29.042,79.7296,97.4052,38.13962912559509
32.8664,80.892,102.0004,38.17164921760559
26.138,77.7956,94.8684,38.20359826087952
30.7404,79.8968,99.6568,38.23564267158508
32.7048,80.982,100.5904,38.271684885025024
25.6456,74.51,92.1844,38.3036789894104
32.6216,79.076,98.9896,38.33966588973999
35.0348,77.7308,103.0632,38.369917154312134
27.6032,77.5812,96.262,38.40361046791077
31.4692,75.7996,94.7552,38.439669370651245
29.0472,74.3676,98.9692,38.47168040275574
27.7616,76.0712,96.56,38.503618478775024
30.876,74.4288,94.7264,38.5396933555603
32.1624,76.882,98.714,38.57169985771179
25.4892,74.9932,93.8808,38.60362243652344
30.416,80.5832,96.8792,38.63956260681152
30.2064,74.2444,96.416,38.671541929244995
25.086,76.096,92.6968,38.70363211631775
27.8248,77.2956,94.3884,38.739646434783936
33.1908,75.456,99.9424,38.771583795547485
27.7608,74.2668,94.0312,38.8035991191864
29.738,78.2024,96.4256,38.83967709541321
32.4816,77.032,100.836,38.8716185092926
27.532,80.304,96.4732,38.903576612472534
32.6424,81.0196,100.1804,38.93969202041626
36.1152,78.5844,103.7208,38.971585750579834
28.6552,82.1988,98.402,39.00365900993347
29.522,76.0876,94.8772,39.039695501327515
32.0092,77.5412,101.3512,39.07161521911621
30.8884,76.6984,97.4,39.10362124443054
31.8832,79.0512,96.6888,39.139567136764526
32.9444,79.608,101.6428,39.17162251472473
28.142,75.2496,98.1312,39.20363473892212
32.2828,79.96,99.1044,39.23569917678833
33.9336,82.3192,102.3328,39.27164649963379
27.828,75.1248,96.9752,39.303635597229004
31.8688,77.2784,96.21,39.33574461936951
37.1172,82.1868,103.758,39.37164068222046
28.2956,78.372,98.9284,39.40364384651184
27.7836,78.9956,97.0788,39.43576097488403
35.8836,75.6036,100.8716,39.4716157913208
29.3772,77.2456,98.846,39.503705978393555
29.78,80.5844,97.862,39.53568363189697
33.0464,82.4872,102.0016,39.571656465530396
36.8852,80.38,105.796,39.60366749763489
29.2652,76.8736,97.0016,39.6357581615448
35.5004,78.5108,101.3156,39.67062759399414
33.6756,80.4636,102.1216,39.70031523704529
28.9416,76.1268,95.5988,39.7380645275116
35.2524,76.6068,101.5372,39.76933670043945
33.006,76.914,102.1196,39.80210900306702
27.874,78.4336,96.9168,39.83934426307678
33.4848,73.894,98.932,39.871662616729736
31.8564,78.9648,100.684,39.90353608131409
27.7428,76.9768,96.574,39.93957233428955
30.6496,79.8096,100.3276,39.96835947036743
31.5916,76.0092,101.1524,40.00270080566406
28.4252,77.7332,96.942,40.0395622253418
34.3592,76.7628,100.0076,40.071550607681274
31.8804,77.124,101.5588,40.103198766708374
29.0176,78.7128,99.1504,40.13962364196777
35.5924,75.5492,101.0236,40.1715452671051
32.42,74.2052,101.3376,40.20362710952759
25.8204,74.7516,93.5968,40.23569130897522
35.8648,80.6136,101.3256,40.271546363830566
29.6412,78.144,98.9212,40.303617000579834
27.2156,77.9348,97.0096,40.33557987213135
36.2688,78.0104,102.0204,40.37159585952759
26.802,76.5316,96.7252,40.403558015823364
27.1808,77.3124,96.454,40.435619831085205
31.3464,82.2712,100.1652,40.471611976623535
31.552,77.792,100.824,40.50366020202637
29.0504,77.8236,97.4972,40.53558564186096
31.4472,79.374,99.7164,40.57169008255005
29.6204,76.9604,99.2488,40.60368037223816
27.9796,76.9088,96.6804,40.63564467430115
29.166,78.7408,95.2196,40.67172360420227
31.8556,75.5488,100.6452,40.70370054244995
25.854,74.7896,95.3552,40.735801696777344
31.7712,76.7632,95.9072,40.77170276641846
30.8868,76.2952,99.6676,40.803719997406006
28.0552,77.6856,97.38,40.83575749397278
31.3528,77.9824,97.6272,40.8715763092041
30.8728,76.0904,97.3044,40.90369439125061
29.1272,77.9444,98.1964,40.93590545654297
30.8768,75.9668,96.9984,40.97179436683655
33.4696,80.3784,101.5732,41.00379967689514
30.7924,80.6808,100.2544,41.03580594062805
32.8352,78.3872,99.382,41.071707010269165
32.9292,75.2524,99.4076,41.103667974472046
25.93,72.8864,94.218,41.135642766952515
31.176,73.6056,94.4076,41.17169737815857
32.3732,74.4964,100.0236,41.203710317611694
29.8768,74.4992,97.2736,41.23567795753479
