red,green,blue,time
160.384,94.0472,61.52,0.3839383125305176
158.5524,92.3852,57.818,0.4143667221069336
152.4516,96.7588,62.1376,0.44403791427612305
154.9256,83.4148,52.228,0.4834132194519043
151.05,79.6256,48.9324,0.5155704021453857
147.7364,79.5196,48.546,0.5475618839263916
146.4484,77.8132,48.0836,0.5796191692352295
145.8788,76.764,47.3112,0.6158261299133301
143.7448,75.4692,46.2424,0.6476976871490479
145.336,77.384,48.0172,0.6796107292175293
146.3496,72.6436,45.208,0.7156524658203125
143.6948,70.1684,43.3368,0.747654914855957
145.3644,76.0236,46.8372,0.7797269821166992
145.7004,70.4716,43.1276,0.8156611919403076
143.3656,72.3676,44.9136,0.8476216793060303
143.662,74.3724,44.91,0.8836135864257812
144.964,72.6924,43.5124,0.9156899452209473
143.1112,71.936,43.1208,0.9476797580718994
143.9896,74.6956,44.4228,0.9836592674255371
145.2836,68.6296,40.5748,1.0135748386383057
143.7128,70.4108,40.684,1.047396183013916
143.874,73.2228,42.9844,1.0835564136505127
141.2528,74.0016,42.008,1.1162402629852295
141.9568,68.0356,38.5596,1.147603988647461
142.8292,69.6992,38.7388,1.1836354732513428
144.0772,66.3132,37.3676,1.2157082557678223
143.2324,64.9672,38.9196,1.2476356029510498
143.3268,70.5228,40.0564,1.2836623191833496
143.9276,65.4828,37.5316,1.3156392574310303
142.0572,63.9748,36.5708,1.347553014755249
143.9772,65.2344,37.1,1.383568525314331
143.4632,63.1988,35.94,1.4155361652374268
141.6916,61.6784,34.2524,1.4475247859954834
142.1868,71.2788,40.9032,1.4835171699523926
143.838,61.6784,35.8844,1.5155065059661865
142.1444,62.2248,34.8852,1.5478174686431885
143.7192,66.2676,37.7616,1.579620599746704
145.2768,63.3932,35.7048,1.615807056427002
141.1728,65.8268,37.1392,1.6476635932922363
143.126,65.73,37.33,1.679650068283081
145.3364,60.1312,34.6656,1.7156696319580078
142.916,58.436,33.31,1.7477073669433594
142.6636,71.414,42.8184,1.7797715663909912
144.0472,63.1396,34.454,1.8156633377075195
142.6224,58.0588,32.314,1.8476548194885254
143.3008,63.5432,36.5056,1.879647970199585
145.4092,61.2348,34.332,1.9156897068023682
141.4412,57.994,31.4448,1.9476468563079834
142.7124,67.254,37.2888,1.97969651222229
144.4672,64.316,35.1628,2.015624761581421
142.3476,60.1076,32.2984,2.047581672668457
142.5268,66.4056,37.376,2.0796637535095215
145.1524,60.1876,32.8404,2.1158552169799805
144.718,54.0116,31.3052,2.147568941116333
142.4864,62.4,35.4872,2.183614492416382
143.1024,61.05,34.0008,2.215550184249878
142.6212,52.6956,29.3628,2.247546434402466
143.0836,59.2928,31.8816,2.283660650253296
143.7324,59.6828,31.886,2.315725326538086
143.1708,55.0608,29.2696,2.347559690475464
142.5076,60.118,32.58,2.383627414703369
145.2504,56.5584,30.5332,2.4156596660614014
144.2868,54.436,30.01,2.4475858211517334
143.5156,58.1928,30.824,2.479513168334961
143.9056,59.682,32.1188,2.5157523155212402
142.7224,54.774,28.7076,2.5477054119110107
142.6108,56.6376,30.216,2.5796170234680176
143.4468,61.47,32.9676,2.615823268890381
142.2368,55.408,29.2592,2.6477267742156982
142.8628,60.2292,32.4652,2.6796517372131348
144.5956,57.5848,30.7428,2.7156684398651123
141.672,58.9712,30.3604,2.74770188331604
142.3976,59.43,31.424,2.77966570854187
144.3124,56.758,29.9832,2.815648317337036
142.5564,50.2712,26.3116,2.847676992416382
143.7796,56.4612,30.0492,2.8797383308410645
145.1252,53.908,28.7012,2.9156606197357178
142.506,49.9048,25.644,2.9476592540740967
141.3188,60.1724,32.558,2.979691505432129
143.6676,59.3232,31.4856,3.0156683921813965
141.1768,44.7288,24.1836,3.047684907913208
144.7456,52.4384,27.4836,3.079706907272339
145.0824,57.086,31.9652,3.115875720977783
143.464,54.432,30.6868,3.147650718688965
145.568,58.7484,31.386,3.1795995235443115
145.4452,60.3392,34.1744,3.215677499771118
143.3148,52.6896,26.6732,3.247684955596924
145.9772,55.2324,29.562,3.2796950340270996
146.3596,55.2836,30.3,3.315734624862671
144.4704,51.0084,26.5364,3.3476545810699463
143.7248,56.3764,29.4792,3.3796303272247314
146.1968,58.1752,31.078,3.4155566692352295
144.8248,49.0904,26.3992,3.4476170539855957
144.4348,58.2596,30.1884,3.479602575302124
146.7848,54.6852,29.3788,3.5157198905944824
144.0088,48.6728,25.1412,3.5476739406585693
143.1616,50.816,27.4564,3.5797579288482666
146.0988,52.3608,28.5436,3.615750312805176
143.752,49.254,26.7476,3.647655725479126
145.6368,45.5512,26.3488,3.6796817779541016
143.4588,55.6048,30.1168,3.715709686279297
144.1828,47.8596,26.6276,3.7476699352264404
145.228,49.5492,25.4376,3.779731035232544
144.336,52.8388,27.6972,3.8156352043151855
143.1532,46.0104,23.278,3.8476641178131104
146.2136,47.798,27.11,3.8796775341033936
144.8332,54.1028,28.1804,3.915698766708374
143.9548,47.988,24.7752,3.947674036026001
144.2064,48.5192,24.154,3.979747772216797
143.8928,58.9908,31.4284,4.015683889389038
147.2336,47.3568,27.2368,4.0476930141448975
142.818,50.1248,24.7632,4.079771518707275
144.8944,51.998,27.0188,4.115565538406372
143.258,48.8576,24.7756,4.147701263427734
144.278,48.5064,24.7508,4.179691553115845
144.5764,48.3672,25.32,4.215691089630127
143.6908,46.3372,23.7204,4.247719764709473
144.0332,49.476,24.1968,4.279756546020508
143.7672,54.5616,28.718,4.315683364868164
143.8096,46.364,23.7292,4.347693681716919
144.6248,42.4488,21.2768,4.379714012145996
145.096,47.3076,24.4712,4.415605545043945
142.6688,44.366,21.9712,4.44758677482605
144.4752,47.81,23.3076,4.479658842086792
144.2452,48.5988,24.4788,4.515697956085205
143.2296,46.3076,23.208,4.547645807266235
