red,green,blue,time
102.4716,136.9576,131.8388,0.40126943588256836
107.808,134.544,132.346,0.5051600933074951
106.1464,132.9616,134.734,0.5135719776153564
95.6076,128.192,126.1756,0.5181965827941895
96.9412,120.1992,122.826,0.5223650932312012
87.6628,120.6204,120.2032,0.5456397533416748
83.9164,118.5076,114.9504,0.580446720123291
86.4292,122.6024,119.6912,0.6162288188934326
92.1376,116.906,121.994,0.6482493877410889
80.4336,114.1688,113.358,0.6804165840148926
85.9516,116.3244,115.6108,0.7163448333740234
88.7472,114.262,116.4808,0.7483127117156982
81.386,111.974,110.4428,0.7843329906463623
91.0208,115.2708,117.2564,0.8162801265716553
89.2636,117.1952,118.9032,0.848416805267334
80.712,113.8836,113.2344,0.8842206001281738
88.4584,112.0096,114.2348,0.9162681102752686
86.3868,113.3848,115.7972,0.9476547241210938
80.9704,113.3376,112.4656,0.9843122959136963
88.1808,110.2556,112.806,1.0164616107940674
81.0204,113.2496,112.622,1.0488407611846924
76.1264,110.5476,109.0488,1.0842795372009277
80.9092,111.064,110.406,1.1162879467010498
84.1816,113.1964,113.8864,1.1483118534088135
84.0604,115.8336,114.3488,1.1842522621154785
85.4952,118.3728,115.0336,1.2163434028625488
83.6112,110.416,111.8008,1.248405933380127
80.4772,113.5308,112.17,1.2841827869415283
78.1152,108.6268,110.24,1.3163204193115234
87.9168,114.144,115.474,1.3482520580291748
75.9548,109.8188,108.8472,1.3843095302581787
82.654,113.0516,111.6612,1.4161834716796875
86.1616,110.1012,114.714,1.4483647346496582
83.534,111.05,113.6156,1.4824180603027344
85.7292,112.6196,113.1964,1.516244888305664
80.9712,101.9516,108.318,1.548299789428711
79.1324,108.9808,109.1204,1.581169843673706
81.476,112.3028,112.1488,1.6163835525512695
81.6884,102.9388,109.6964,1.6483938694000244
78.0428,111.0628,109.6732,1.6803514957427979
76.292,109.1412,109.4572,1.7163515090942383
85.5356,106.9132,113.9932,1.7486274242401123
80.2508,110.2036,111.9656,1.780393123626709
75.882,105.0384,106.7176,1.8162543773651123
83.9504,105.7368,111.7884,1.8483092784881592
78.8004,106.8988,109.7356,1.8803136348724365
77.9532,111.038,110.5116,1.9162654876708984
78.0996,110.1224,109.9648,1.9482371807098389
83.4148,107.4292,112.2452,1.9802687168121338
74.092,104.264,105.2528,2.016230583190918
79.2264,104.2304,109.3332,2.0482518672943115
78.5252,104.5196,109.5228,2.08027720451355
72.0352,103.7144,103.928,2.116257905960083
77.24,106.9852,109.2356,2.1482338905334473
76.9608,105.6348,108.1024,2.1803431510925293
75.0252,106.636,108.442,2.216203212738037
76.1264,102.5888,107.5728,2.2482810020446777
73.4648,104.1432,106.2432,2.2842421531677246
69.4244,98.8816,100.932,2.316237449645996
82.156,103.8396,110.5524,2.3482120037078857
69.0544,99.4316,101.7288,2.3843014240264893
76.1244,108.0216,108.7492,2.4162371158599854
80.1268,101.4956,109.1456,2.448237180709839
70.594,102.0584,106.9928,2.4842755794525146
73.594,104.0776,107.1428,2.5164027214050293
83.8968,100.9128,111.3524,2.5483269691467285
77.752,99.0276,109.5756,2.584345817565918
72.702,108.2312,109.1116,2.61633038520813
76.3808,107.4808,111.6496,2.6482198238372803
68.0288,102.864,106.2536,2.680325746536255
65.5504,100.4568,104.7168,2.716259717941284
79.8076,106.0984,112.6272,2.7483606338500977
69.4352,99.1836,104.136,2.780323028564453
70.444,104.9972,107.5944,2.816317319869995
72.158,104.3072,107.0056,2.8482556343078613
73.7192,103.1932,108.8304,2.8803257942199707
68.3232,104.0808,106.2264,2.916299819946289
70.7844,100.7108,106.1048,2.94836688041687
70.2308,99.5836,106.7584,2.980436086654663
68.696,104.8628,107.4708,3.016429901123047
71.6584,98.7084,105.3316,3.0482678413391113
71.2296,97.2172,106.5188,3.0803277492523193
69.2488,104.5428,106.9004,3.1162667274475098
72.8096,103.8384,108.6944,3.148311138153076
69.8456,96.714,104.3384,3.180323839187622
63.2548,99.3244,102.9692,3.216341495513916
70.286,103.4764,107.3892,3.2482950687408447
73.8116,94.9688,108.9404,3.2803874015808105
69.5192,102.0956,108.1136,3.316246271133423
78.8352,103.9072,111.2696,3.3482868671417236
73.0748,98.2472,108.6264,3.3803751468658447
68.3228,101.2456,107.2824,3.4163031578063965
71.4496,96.36,105.7228,3.4483842849731445
69.4496,102.828,107.948,3.4803547859191895
67.9124,104.5528,107.2048,3.5163323879241943
71.0888,99.0624,106.932,3.548386573791504
67.1364,97.522,106.2568,3.5803797245025635
69.7136,101.2648,109.2992,3.6163406372070312
68.7464,104.7096,108.4404,3.648357391357422
64.5928,99.7436,105.938,3.680344820022583
61.9588,99.1584,104.2236,3.716325044631958
66.5692,97.6232,105.044,3.74831223487854
65.152,99.6808,106.0724,3.780313014984131
64.116,99.2808,105.4808,3.81630539894104
66.0336,96.428,104.7228,3.8483805656433105
67.0404,95.5268,106.796,3.8803138732910156
62.1152,98.3016,103.972,3.9162983894348145
64.062,99.246,105.216,3.948322057723999
68.5704,99.7232,106.7888,3.980321168899536
66.9616,96.9496,105.8772,4.016354322433472
67.03,95.8076,104.0264,4.048419952392578
66.89,93.7408,105.3072,4.0804548263549805
64.804,96.7848,104.6084,4.116405725479126
67.8268,100.3936,106.1592,4.148354768753052
65.3132,98.0264,106.1264,4.180364608764648
61.0308,97.9468,104.2164,4.216330289840698
57.1,90.2772,96.6468,4.248283386230469
67.7908,98.9384,107.2364,4.280344486236572
61.486,95.5432,102.9996,4.3163957595825195
60.6412,94.7272,102.642,4.348373651504517
68.254,95.3856,106.7692,4.380393743515015
61.7476,95.9156,103.1616,4.416356563568115
68.4776,97.1416,107.5064,4.448351621627808
70.4848,95.8848,108.2272,4.480423450469971
62.5024,94.3416,104.5068,4.516529321670532
61.584,94.574,103.1136,4.548320770263672
64.204,93.5164,104.806,4.580413341522217
61.1676,95.1168,102.5328,4.61631178855896
58.4928,89.3216,99.9292,4.648290157318115
70.2776,97.2648,109.296,4.68029260635376
65.2812,94.172,106.3264,4.716201066970825
62.1064,93.9276,103.5528,4.748274326324463
65.8404,93.4616,106.19,4.78035306930542
55.6452,90.9956,100.6184,4.812372207641602
54.492,91.7736,98.7988,4.848332166671753
63.5652,94.8752,105.366,4.8803627490997314
62.8716,90.6352,104.8108,4.916277170181274
56.8512,90.6908,100.6688,4.948274374008179
65.2836,93.9776,105.83,4.980320692062378
66.7608,94.5968,107.6572,5.016275882720947
61.5884,94.3116,103.6392,5.048285245895386
65.8176,95.62,105.7512,5.080308437347412
58.9516,91.7776,103.4012,5.1163976192474365
56.6932,94.0056,102.3408,5.148209810256958
67.702,96.322,108.62,5.180222272872925
67.8076,94.1396,109.7964,5.216217756271362
56.1724,90.602,100.2888,5.248287200927734
62.0208,92.2456,103.6876,5.280255079269409
60.9536,90.9712,104.9004,5.316280364990234
52.3736,89.2924,98.262,5.3483147621154785
60.728,99.5876,105.602,5.38034200668335
