red,green,blue,time
108.7072,137.6524,135.2508,0.36173105239868164
106.588,131.872,131.7496,0.44663000106811523
97.5716,127.9844,126.0472,0.45325469970703125
92.5256,128.8524,125.7036,0.4597792625427246
97.568,126.9528,126.3,0.4821798801422119
89.7684,123.424,122.6704,0.5156185626983643
84.3856,118.7896,116.4404,0.5477042198181152
89.5036,118.2268,119.286,0.5836813449859619
84.7336,115.1244,117.0728,0.6156826019287109
78.112,113.5884,112.316,0.6476399898529053
83.73,114.5572,113.6492,0.6836581230163574
85.2352,112.5848,117.3596,0.7155740261077881
83.3448,115.3656,114.1536,0.7475972175598145
87.0764,118.0264,117.1828,0.7835681438446045
83.7372,112.9928,116.8988,0.8156476020812988
78.1704,111.2572,110.634,0.8476722240447998
87.9848,114.9592,118.558,0.8836121559143066
87.1796,115.79,118.2284,0.9156508445739746
78.1632,113.822,113.7648,0.9476196765899658
89.5972,117.7348,118.29,0.9836530685424805
84.1268,108.3964,116.08,1.0156264305114746
77.424,112.1436,112.92,1.043858528137207
86.1168,113.0432,116.2476,1.082472324371338
84.2172,109.2316,115.0196,1.1156964302062988
75.5168,110.7624,110.8512,1.1476585865020752
83.4852,108.0244,111.0288,1.183593988418579
83.8376,107.0396,114.6348,1.2156076431274414
76.6676,109.262,109.388,1.2475569248199463
77.8716,102.0252,108.3232,1.2835760116577148
81.592,109.6004,114.138,1.3155725002288818
77.8524,113.4168,112.4384,1.3476159572601318
82.8324,106.6336,111.3312,1.3835668563842773
80.5208,108.7092,113.2564,1.414581537246704
77.7352,107.8392,110.5072,1.4475536346435547
80.2676,110.282,112.2292,1.4837076663970947
87.3656,107.7336,116.4432,1.515575647354126
82.6596,112.4356,114.916,1.5476295948028564
80.1212,107.83,110.536,1.583608865737915
78.788,107.1844,112.4424,1.6156270503997803
73.1272,106.2624,108.3152,1.6476433277130127
75.924,104.4456,109.0408,1.6836471557617188
80.2516,106.9508,111.3272,1.7156338691711426
71.692,106.2872,107.4068,1.747647762298584
76.1044,109.9112,109.194,1.7836496829986572
80.1852,105.7008,111.602,1.8155691623687744
71.4148,101.3904,106.0392,1.8476970195770264
73.5364,102.0096,106.0692,1.8836290836334229
77.198,104.8072,110.3972,1.915626049041748
72.2464,102.7556,107.1776,1.9476408958435059
75.628,103.8812,107.9092,1.98366379737854
75.126,101.6424,108.3112,2.015666961669922
68.6672,100.0676,105.2156,2.047668933868408
74.4644,102.286,106.0656,2.0836269855499268
82.0896,102.2796,112.828,2.1155784130096436
72.0536,103.7192,107.7628,2.147596836090088
77.072,105.418,109.6408,2.1836001873016357
79.7884,102.8244,111.4104,2.2155869007110596
71.6312,102.8016,107.3196,2.2475783824920654
73.2996,106.9236,108.264,2.283585786819458
74.6868,97.2928,106.404,2.3156330585479736
67.0348,99.1896,103.9408,2.347614049911499
71.024,100.0,105.164,2.383626699447632
76.6692,100.6352,109.3336,2.4156010150909424
72.2992,101.32,106.9304,2.44749116897583
67.6336,100.3932,103.0164,2.4835777282714844
76.7484,96.3168,107.892,2.5155041217803955
69.0444,99.3372,104.0988,2.54764986038208
71.9292,101.5632,105.1792,2.579658269882202
76.9528,96.4692,108.1324,2.6156976222991943
