red,green,blue,time
126.1488,154.3756,149.5064,0.40441346168518066
123.2124,149.9184,146.5976,0.5078353881835938
118.47,140.4644,141.274,0.5157473087310791
113.4444,144.2872,138.9156,0.5225670337677002
109.9548,138.062,135.65,0.5272941589355469
108.9,131.9744,132.3332,0.545966625213623
106.9232,133.4916,129.826,0.5795407295227051
103.102,127.704,127.0092,0.6156468391418457
104.762,123.9468,125.8692,0.6476478576660156
104.524,135.4508,129.5128,0.679689884185791
103.4448,129.3648,127.5228,0.715665340423584
103.29,127.4028,126.9216,0.7476325035095215
99.3748,128.052,126.3008,0.7796907424926758
105.2892,126.974,126.864,0.8157711029052734
103.9096,125.2764,129.0316,0.8476567268371582
102.2712,128.8,128.314,0.87972092628479
103.42,124.8396,126.738,0.9155838489532471
103.3568,123.2224,127.9316,0.9469783306121826
101.5832,130.5864,128.7672,0.983722448348999
102.9084,129.2632,127.9452,1.0157160758972168
101.9884,124.0108,125.35,1.047781229019165
98.572,126.402,126.8532,1.0836756229400635
100.0744,126.2808,127.5236,1.1134302616119385
101.3576,115.3572,123.8604,1.1442763805389404
101.0588,132.8036,128.666,1.1832795143127441
100.0844,124.9688,126.1016,1.215254783630371
97.7648,122.7696,125.1536,1.2461094856262207
98.1388,129.8588,126.368,1.283879041671753
100.65,126.7388,127.0636,1.3157916069030762
98.6216,123.714,125.1896,1.3477766513824463
97.8196,123.3832,125.698,1.3837780952453613
99.9196,126.4796,127.3152,1.4158055782318115
102.0488,120.7212,125.2652,1.445850133895874
95.0776,123.6944,124.4084,1.481130838394165
100.5516,126.862,127.5228,1.5156612396240234
101.252,113.5764,122.4052,1.547715425491333
97.8468,126.0116,126.6168,1.5798475742340088
98.506,124.0796,126.5116,1.6159162521362305
97.7588,121.6752,125.2676,1.6475825309753418
95.3264,121.0088,125.5264,1.6798138618469238
97.9108,120.8944,125.1484,1.7158403396606445
96.814,119.1512,124.4964,1.7478156089782715
96.2116,124.6148,125.9504,1.7798891067504883
97.244,123.492,125.1908,1.8157978057861328
96.138,119.7836,124.7196,1.8478331565856934
93.3276,119.2484,124.5232,1.8796958923339844
97.0716,123.7728,126.2116,1.915618658065796
96.8472,116.146,123.2852,1.9476983547210693
92.6384,122.7232,123.9764,1.9796371459960938
96.6308,124.1156,126.2428,2.0156497955322266
95.598,119.0248,123.5668,2.047640800476074
93.128,117.9348,123.9348,2.079770565032959
97.3052,120.5016,125.304,2.1156275272369385
96.1072,114.5132,123.4268,2.147700071334839
93.1132,116.2756,123.154,2.179743528366089
97.4676,123.3404,125.1288,2.2156801223754883
94.9744,111.4652,121.8316,2.2477240562438965
92.36,115.8152,122.868,2.2837910652160645
95.61,122.5548,125.4024,2.3156824111938477
95.5472,117.5424,123.692,2.347621202468872
90.8128,114.6548,122.3768,2.383669376373291
94.7032,116.0968,123.1788,2.4156336784362793
93.89,113.6624,122.4704,2.4477217197418213
91.1208,114.766,122.4288,2.4796667098999023
92.816,119.7544,124.2772,2.515634536743164
92.464,114.2192,122.3952,2.5476720333099365
87.4804,115.4656,120.9016,2.5796475410461426
90.3456,115.8068,122.78,2.6159613132476807
92.3104,114.2336,122.3868,2.6477863788604736
88.6492,111.6436,121.3892,2.6797077655792236
91.3264,119.334,123.7412,2.7156732082366943
93.0412,112.4872,122.482,2.7476494312286377
88.3264,113.9404,120.9152,2.7797341346740723
91.4552,122.0824,123.9184,2.8156630992889404
92.4364,113.4296,123.0128,2.8476927280426025
89.3416,111.3088,121.2396,2.8797218799591064
94.1676,120.554,126.0948,2.9155664443969727
94.612,112.6884,124.3952,2.947702169418335
91.0096,111.2188,123.0504,2.97965931892395
91.9976,118.0404,124.9788,3.015554428100586
92.2636,113.3076,123.3692,3.0477230548858643
89.292,111.4696,122.4672,3.079798936843872
94.4768,114.2592,123.4996,3.115705966949463
93.24,111.6796,121.9356,3.147737741470337
89.2196,110.4472,121.864,3.179774761199951
91.246,119.456,125.212,3.2158660888671875
91.3328,112.6084,123.7576,3.247718095779419
87.552,113.8948,122.6424,3.2798447608947754
92.2496,116.652,123.7972,3.3156566619873047
89.5116,113.054,121.844,3.347681760787964
87.7656,111.2944,122.908,3.3797199726104736
91.686,119.3968,125.1844,3.4157047271728516
90.2364,111.6732,122.6916,3.447740316390991
85.4196,108.6788,122.0524,3.4796245098114014
89.916,119.896,125.0848,3.5156149864196777
89.5328,111.7044,122.6184,3.547685384750366
85.0524,109.9844,121.7648,3.5796279907226562
89.1304,120.596,124.7472,3.6156861782073975
87.4728,114.7704,122.6944,3.6476938724517822
84.5052,113.018,121.7664,3.6797850131988525
87.1184,119.1116,122.1048,3.715688467025757
87.7124,111.2468,122.552,3.74770450592041
85.6856,103.5764,119.072,3.779717445373535
89.272,119.0412,123.8068,3.815659761428833
91.7632,118.5412,124.2296,3.8476758003234863
83.6456,111.508,121.8372,3.8797719478607178
83.858,115.4596,121.244,3.9156150817871094
88.2236,107.7656,121.1396,3.947671890258789
84.3076,108.3964,122.0668,3.97967529296875
84.8776,114.762,122.7084,4.015637636184692
86.1596,111.194,120.8572,4.047626972198486
85.1004,106.11,120.448,4.079623699188232
83.1236,112.2072,119.7264,4.1157262325286865
85.664,105.1504,119.9884,4.147672176361084
81.7928,104.7956,119.5264,4.179690599441528
89.4856,120.7424,125.5292,4.215648412704468
87.1148,115.0424,123.1692,4.2476701736450195
80.3952,109.9108,120.586,4.279755115509033
86.5772,120.8924,124.0564,4.31569504737854
85.928,113.0848,122.922,4.347667694091797
81.6096,106.3364,121.6004,4.3797242641448975
82.5076,110.1268,122.3488,4.415760517120361
85.1228,112.3176,122.568,4.4477856159210205
80.7132,104.7896,120.5564,4.47999119758606
80.7104,109.4228,120.2544,4.515831232070923
86.4724,113.0156,123.1548,4.547802209854126
81.9308,104.5588,121.192,4.579833030700684
79.7972,108.4956,120.3132,4.615801572799683
84.7904,108.0224,121.9036,4.647845983505249
81.8972,106.8648,121.4348,4.679794549942017
81.0364,107.282,121.208,4.715823173522949
84.394,113.8976,122.178,4.74775767326355
77.4116,106.2228,120.64,4.779811859130859
