red,green,blue,time
98.3216,128.9572,130.1972,0.38416075706481934
99.3664,129.342,130.68,0.4150993824005127
92.3704,122.928,129.0508,0.4444007873535156
84.796,120.3116,122.5048,0.4843935966491699
84.5064,111.726,118.226,0.5162756443023682
78.7776,112.1124,116.3856,0.5482068061828613
76.5688,111.952,113.6224,0.584169864654541
84.1684,116.3556,118.572,0.6162333488464355
77.1528,109.5532,113.9264,0.6481847763061523
74.9516,110.0556,113.1868,0.6801891326904297
77.6104,113.5004,113.516,0.7161927223205566
84.9484,110.4872,116.9,0.7481708526611328
76.8276,109.7792,111.602,0.7802207469940186
77.8188,107.7752,111.0144,0.8162281513214111
77.7928,107.4164,115.8208,0.8481521606445312
79.456,108.5564,116.84,0.8841907978057861
75.5144,107.9636,110.8068,0.9162280559539795
83.086,109.6068,116.8848,0.9482474327087402
70.7776,107.3576,109.612,0.9841930866241455
71.8612,109.6388,110.3432,1.016146183013916
81.9288,108.6736,117.4296,1.048210620880127
71.524,109.2152,111.008,1.0841662883758545
77.9948,112.1392,114.8876,1.1161980628967285
73.8448,105.2496,111.3884,1.1482787132263184
67.9824,107.3268,109.5548,1.1842234134674072
69.6568,100.8928,106.008,1.2162766456604004
72.3964,106.3296,110.3764,1.248276948928833
71.9148,110.5904,112.2724,1.2843735218048096
71.5684,105.8508,109.5252,1.3165547847747803
76.3888,111.1036,115.08,1.3482320308685303
69.7508,104.2908,108.5604,1.384251594543457
75.1468,107.3328,111.7268,1.416306972503662
80.1052,102.6384,114.952,1.4481935501098633
68.41,105.996,109.4124,1.4842100143432617
69.8548,105.946,109.7232,1.516183853149414
68.9216,105.7996,109.0044,1.548274278640747
68.2872,106.466,110.3636,1.580249547958374
66.7072,99.912,106.8616,1.6162066459655762
76.2512,110.5284,114.3692,1.648195505142212
74.2332,103.2716,113.036,1.6802470684051514
66.056,102.6284,107.066,1.716245412826538
71.4888,102.1356,111.1096,1.7482249736785889
70.9152,107.0816,112.2664,1.7802412509918213
67.7212,101.6636,107.0592,1.8162269592285156
68.0648,102.902,108.4516,1.8482277393341064
69.7284,102.8952,110.0944,1.8802909851074219
66.9232,103.84,108.0892,1.9161972999572754
70.1304,100.136,107.8212,1.9482083320617676
72.4956,101.9832,110.6264,1.980210304260254
62.894,100.322,105.4816,2.016231060028076
69.5372,100.1768,108.7044,2.0482304096221924
69.3076,102.8788,110.7536,2.080282688140869
59.3904,98.9608,102.204,2.116286277770996
69.0732,102.214,109.8976,2.1482133865356445
69.058,101.9072,108.828,2.184154987335205
59.804,98.9944,101.9512,2.216229200363159
