red,green,blue,time
150.632,89.8,49.7512,0.3690006732940674
166.9664,100.3976,59.6484,0.45879340171813965
164.7448,101.6884,59.714,0.4640483856201172
162.2136,98.6428,57.292,0.46866345405578613
159.4316,98.4852,57.4168,0.4809746742248535
158.8972,93.7148,54.2248,0.5159969329833984
155.2736,93.8,58.1288,0.5482864379882812
151.8396,88.4708,51.2244,0.5843052864074707
150.6612,78.8704,48.5008,0.6163268089294434
150.292,83.3532,48.6352,0.6484386920928955
147.844,83.5584,47.096,0.6843211650848389
147.808,84.9492,47.5192,0.7163424491882324
153.8552,80.206,50.2112,0.748396635055542
146.8072,79.256,44.0984,0.7843539714813232
150.3492,81.5324,45.4424,0.8163914680480957
152.2796,80.5896,46.7552,0.8483476638793945
147.7356,86.49,50.1352,0.8844325542449951
149.6712,81.8472,48.416,0.9160804748535156
151.544,78.1272,47.622,0.9484531879425049
149.3276,74.0732,41.0916,0.9843442440032959
148.9448,81.0704,44.4088,1.0163328647613525
150.8168,77.744,46.8752,1.0483365058898926
148.84,75.2352,41.5152,1.0805065631866455
147.4368,79.1944,43.0288,1.1148967742919922
148.034,81.3408,46.2524,1.147918701171875
148.5072,80.7376,45.0884,1.1836903095245361
148.1716,71.262,42.3028,1.2166035175323486
151.5352,78.6896,45.374,1.2484686374664307
147.302,79.5032,43.6492,1.2843549251556396
147.4872,75.9812,45.3384,1.3162574768066406
148.3032,75.6848,39.7724,1.3483810424804688
147.1344,78.7148,43.1524,1.3843376636505127
148.964,77.1472,43.7728,1.4158880710601807
151.8348,74.7996,42.8928,1.4457752704620361
146.112,72.078,40.2192,1.4842491149902344
144.1228,68.0052,36.9712,1.5163297653198242
149.6644,77.1208,42.2288,1.5484421253204346
147.4852,70.4836,36.5524,1.5842576026916504
147.0176,76.0828,40.6152,1.6157174110412598
149.1416,72.5704,39.5728,1.6484882831573486
146.8564,72.4336,38.3924,1.6798067092895508
145.044,72.7924,39.2588,1.7164452075958252
148.2416,69.5628,36.5052,1.7484915256500244
148.0708,77.3876,41.3432,1.7805027961730957
144.5584,71.3776,36.3484,1.8164305686950684
150.158,78.3888,44.196,1.8484251499176025
148.0092,71.91,38.452,1.8844904899597168
148.446,68.012,36.3684,1.9164588451385498
149.348,73.6764,39.6256,1.9485175609588623
147.906,71.9244,36.0604,1.9844417572021484
145.8668,74.2468,38.3664,2.0165209770202637
147.2828,71.694,37.7012,2.0484676361083984
148.2408,76.3796,40.534,2.084425926208496
146.6172,71.8072,38.0704,2.116499900817871
150.098,71.3376,38.3288,2.148484230041504
148.9416,72.2856,37.2904,2.1843292713165283
146.18,71.0244,37.356,2.2162978649139404
148.304,73.4552,39.5952,2.248356580734253
148.5036,73.4496,38.4632,2.2844297885894775
146.7716,71.4388,36.2748,2.3163833618164062
147.3388,67.69,34.8488,2.348468780517578
149.1796,72.2716,37.938,2.3844473361968994
146.76,70.6808,36.2864,2.416395902633667
147.7444,71.6708,36.2328,2.448298692703247
147.5852,67.5108,34.7548,2.4849231243133545
147.2712,68.4716,34.5152,2.5167667865753174
148.8708,68.7404,34.7212,2.548769950866699
148.5216,66.0116,35.0524,2.5808074474334717
144.882,68.0852,35.3932,2.6168172359466553
148.8368,75.7416,40.5788,2.6488144397735596
150.3224,69.9712,36.328,2.680863857269287
145.15,60.1188,31.4924,2.7168049812316895
148.0392,65.4668,31.998,2.7489914894104004
149.3472,72.76,38.134,2.7809765338897705
147.7144,67.2236,34.864,2.8169684410095215
147.4432,67.2412,33.3756,2.848937511444092
149.0012,68.558,34.9084,2.881035327911377
146.2468,64.7832,32.106,2.916982650756836
147.62,66.37,34.6672,2.9490036964416504
149.7872,74.6992,39.7252,2.980987548828125
146.7756,68.0124,33.7448,3.017012596130371
146.9808,66.5948,32.8884,3.0490105152130127
