Time (s),Red,Green,Blue
4.5230553150177,133.79333333333332,175.04111111111112,146.92444444444445
4.567193031311035,134.35444444444445,175.32666666666665,146.48
4.611588478088379,133.78666666666666,174.51444444444445,145.21444444444444
4.654831886291504,113.04333333333334,116.80444444444444,90.16222222222223
4.698322296142578,103.56222222222222,57.51,34.364444444444445
4.741616487503052,123.9811111111111,112.21444444444444,68.43
4.785087823867798,133.76888888888888,127.84666666666666,81.65444444444445
4.82764458656311,133.48,128.8111111111111,84.70111111111112
4.871144533157349,132.43777777777777,133.38777777777779,89.54
4.91459059715271,133.66,124.30555555555556,78.07777777777778
4.957237958908081,132.19222222222223,119.93222222222222,72.38888888888889
4.999365568161011,134.9088888888889,111.61111111111111,59.544444444444444
5.04137921333313,141.0688888888889,108.89111111111112,53.04222222222222
5.084637880325317,141.87222222222223,106.63666666666667,48.32888888888889
5.127482652664185,139.44333333333333,108.34777777777778,51.59444444444444
5.175142288208008,148.11888888888888,118.26777777777778,63.79
5.219365835189819,149.6822222222222,121.39444444444445,67.20111111111112
5.264767646789551,149.97,121.36555555555556,68.31666666666666
5.308248281478882,151.60888888888888,122.7088888888889,70.29333333333334
5.350909471511841,149.62333333333333,121.68444444444444,68.42111111111112
5.393497467041016,148.72555555555556,119.50666666666666,65.82
5.4361817836761475,145.40444444444444,116.17111111111112,62.89
5.479558706283569,145.9488888888889,116.85888888888888,67.21333333333334
5.523850202560425,144.97444444444446,115.29888888888888,61.931111111111115
5.568588733673096,145.05666666666667,115.30666666666667,62.4
5.611005067825317,145.15555555555557,114.69222222222223,61.61555555555555
5.653142690658569,145.1288888888889,115.33111111111111,62.06444444444445
5.696504592895508,146.11555555555555,114.63777777777777,61.336666666666666
5.739808559417725,145.4922222222222,114.50111111111111,61.053333333333335
5.78160548210144,146.15777777777777,114.88777777777777,61.03777777777778
5.824608087539673,145.59444444444443,114.21444444444444,60.36333333333333
5.868226528167725,145.30333333333334,113.92444444444445,60.724444444444444
5.910346031188965,145.64666666666668,113.51222222222222,59.653333333333336
5.952792644500732,145.47333333333333,113.78777777777778,60.343333333333334
5.9953293800354,146.3188888888889,113.72555555555556,59.772222222222226
6.0378618240356445,145.46666666666667,112.92111111111112,59.672222222222224
6.081016540527344,146.08,113.33444444444444,59.733333333333334
6.124565124511719,145.7277777777778,112.93111111111111,59.30111111111111
6.167975425720215,145.35333333333332,112.76777777777778,59.02444444444444
6.21099591255188,145.76555555555555,112.24555555555555,58.931111111111115
6.25268816947937,145.37777777777777,112.05,59.04222222222222
6.295186996459961,146.02333333333334,111.75555555555556,57.99111111111111
6.3366827964782715,145.2788888888889,111.23444444444445,57.785555555555554
6.378420352935791,146.04888888888888,111.06888888888889,57.681111111111115
6.422310829162598,145.5888888888889,110.17,56.29555555555555
6.4661195278167725,144.91555555555556,110.0188888888889,55.964444444444446
6.512378454208374,145.60555555555555,109.71,55.111111111111114
6.557107925415039,145.3011111111111,109.97444444444444,56.31111111111111
6.601691961288452,145.85888888888888,109.69555555555556,55.95666666666666
6.645081996917725,145.0822222222222,108.72777777777777,55.00111111111111
6.6885998249053955,145.7888888888889,109.15666666666667,55.56777777777778
6.7327234745025635,145.7277777777778,109.05333333333333,55.91777777777778
6.776475429534912,145.7711111111111,108.45222222222222,54.943333333333335
6.820675849914551,145.80444444444444,108.44555555555556,54.397777777777776
6.863783597946167,145.0211111111111,108.02,54.60777777777778
6.905895471572876,145.59,107.84777777777778,53.86222222222222
6.950132846832275,144.9911111111111,107.32555555555555,53.47888888888889
6.993595361709595,145.49333333333334,106.99777777777778,52.75333333333333
7.036623239517212,145.82777777777778,107.20222222222222,53.47555555555556
7.079692840576172,145.69555555555556,106.37666666666667,52.223333333333336
7.12571120262146,145.30777777777777,106.18777777777778,52.175555555555555
7.1743574142456055,144.78222222222223,106.29,52.38666666666666
7.2175867557525635,145.52555555555554,105.31444444444445,51.33555555555556
7.260627508163452,144.84777777777776,105.58111111111111,51.80888888888889
7.30382776260376,145.4177777777778,105.28888888888889,51.443333333333335
7.347199440002441,145.00555555555556,104.6288888888889,50.85333333333333
7.390180349349976,145.35666666666665,105.25,51.57111111111111
7.434375047683716,145.48,104.05666666666667,49.55222222222222
7.477749824523926,145.51333333333332,104.11666666666666,49.776666666666664
7.521193981170654,145.7188888888889,104.19333333333333,49.775555555555556
7.564501523971558,144.87666666666667,103.66888888888889,49.19222222222222
7.608629941940308,145.62666666666667,103.74555555555555,49.57111111111111
7.652817726135254,144.65555555555557,103.30222222222223,49.48777777777778
7.69804048538208,145.35,103.41111111111111,49.43888888888889
7.740816354751587,145.76444444444445,102.72666666666667,48.51111111111111
7.78389573097229,145.42,102.95555555555555,48.745555555555555
7.8271262645721436,145.76,102.58555555555556,48.20333333333333
7.870039224624634,145.46777777777777,101.93444444444444,47.577777777777776
7.912918567657471,145.73222222222222,102.07777777777778,47.83222222222222
7.956066846847534,144.97444444444446,101.63111111111111,47.56
7.9991865158081055,145.32888888888888,102.08111111111111,47.58
8.042160749435425,144.81666666666666,101.05111111111111,47.37555555555556
8.086089134216309,145.4922222222222,100.96333333333334,47.05444444444444
8.129876613616943,145.89555555555555,100.84222222222222,46.32222222222222
8.172886371612549,145.4711111111111,100.59555555555555,46.15222222222222
8.218300819396973,146.02777777777777,100.68777777777778,46.34222222222222
8.260996580123901,144.98555555555555,99.95333333333333,45.14555555555555
8.304011583328247,146.0511111111111,100.33444444444444,45.958888888888886
8.346982955932617,145.39888888888888,100.07,45.66777777777778
8.389800071716309,145.76444444444445,99.90333333333334,45.596666666666664
8.432756185531616,146.01222222222222,99.74111111111111,45.05111111111111
8.47553825378418,145.5888888888889,99.01555555555555,44.71333333333333
8.51863956451416,146.16555555555556,99.25222222222222,44.71333333333333
8.561746835708618,145.32444444444445,98.57333333333334,44.36555555555555
8.604480504989624,146.02,98.82666666666667,44.39222222222222
8.64756727218628,145.21444444444444,98.21666666666667,43.87777777777778
8.690985918045044,145.64555555555555,98.76333333333334,44.595555555555556
8.734292030334473,146.10111111111112,98.27111111111111,43.74111111111111
8.777025699615479,145.47666666666666,97.67444444444445,43.52444444444444
8.820109367370605,146.0511111111111,97.60555555555555,43.15222222222222
8.863497257232666,145.35555555555555,96.86444444444444,42.85111111111111
8.90631890296936,145.92,96.95555555555555,42.663333333333334
8.949809551239014,144.91666666666666,96.26444444444445,42.12111111111111
8.992441654205322,145.26,96.58888888888889,42.54333333333334
9.03581690788269,145.64777777777778,96.23222222222222,42.138888888888886
9.079446792602539,145.10222222222222,95.86888888888889,41.95666666666666
9.122180223464966,145.58,95.93222222222222,41.65888888888889
9.164761543273926,144.95444444444445,95.12222222222222,41.00666666666667
9.208107709884644,145.9188888888889,95.55888888888889,41.23888888888889
9.25142765045166,144.91666666666666,94.45111111111112,40.33555555555556
9.294453859329224,145.0888888888889,95.28666666666666,41.12555555555556
9.337564945220947,145.27444444444444,94.85555555555555,40.394444444444446
9.380653619766235,145.23111111111112,94.48555555555555,40.223333333333336
9.423512935638428,145.85222222222222,94.73222222222222,40.62222222222222
9.466700077056885,145.39111111111112,94.31444444444445,40.25888888888889
9.509626626968384,145.96333333333334,94.28555555555556,39.98444444444444
9.552850484848022,145.45,93.35111111111111,39.21111111111111
9.59558892250061,145.30333333333334,94.04555555555555,40.12
9.63878345489502,145.45555555555555,93.47,39.08222222222222
9.6814444065094,145.23555555555555,93.16,38.95666666666666
9.723942279815674,145.95111111111112,93.31333333333333,39.20444444444444
9.76626205444336,145.39111111111112,92.73777777777778,38.80444444444444
9.809618711471558,146.13,92.87777777777778,38.49666666666667
9.852517366409302,145.3488888888889,91.95555555555555,37.736666666666665
9.895112752914429,145.43444444444444,92.46666666666667,38.544444444444444
9.938265562057495,145.53555555555556,91.87,38.02777777777778
9.98090648651123,145.14111111111112,91.46111111111111,37.98444444444444
10.023494958877563,145.84777777777776,91.77,37.47555555555556
10.067029476165771,145.68333333333334,91.21666666666667,37.22666666666667
10.110384464263916,145.8188888888889,91.01666666666667,37.397777777777776
10.155334234237671,145.43666666666667,90.46666666666667,36.36333333333334
10.199599266052246,145.03555555555556,90.78555555555556,37.43
10.242931127548218,145.5,90.45666666666666,36.845555555555556
10.286784410476685,145.0988888888889,90.21444444444444,36.92
10.332100629806519,145.69444444444446,90.33,36.50888888888889
10.376417398452759,144.94666666666666,89.53555555555556,36.13333333333333
10.420677900314331,145.7277777777778,90.06,36.75
10.464372634887695,145.59,89.13444444444444,35.72555555555556
10.507899284362793,145.65222222222224,88.89777777777778,35.75555555555555
10.552124261856079,145.62222222222223,89.05666666666667,35.84111111111111
10.59583044052124,145.14444444444445,89.09333333333333,35.85111111111111
10.63970947265625,145.72666666666666,88.65555555555555,35.5
10.682238578796387,144.9,88.31,35.45333333333333
10.726330995559692,145.80777777777777,88.83111111111111,35.85444444444445
10.76948595046997,145.31666666666666,87.85555555555555,34.97555555555556
10.812564849853516,145.56555555555556,87.93777777777778,35.08
10.857319831848145,145.45555555555555,87.86222222222223,34.952222222222225
10.900538921356201,144.83777777777777,87.41444444444444,35.11888888888889
10.945154190063477,145.71444444444444,87.42222222222222,34.681111111111115
10.987686157226562,144.63777777777779,86.47555555555556,33.44555555555556
11.030996084213257,145.29555555555555,87.3411111111111,34.794444444444444
11.07387113571167,144.5588888888889,86.63444444444444,34.285555555555554
11.117050170898438,144.97333333333333,86.05888888888889,33.72555555555556
11.161738872528076,145.17444444444445,86.04777777777778,33.65555555555556
11.205593824386597,145.20333333333335,85.66888888888889,33.3
11.24895691871643,145.17,85.67777777777778,33.43
11.292621850967407,144.31444444444443,84.77888888888889,33.102222222222224
11.335700035095215,145.07444444444445,85.71777777777778,33.227777777777774
11.378873348236084,144.10333333333332,84.76333333333334,33.28777777777778
11.422766923904419,144.75333333333333,84.41444444444444,32.50111111111111
11.466443538665771,145.04333333333332,84.31888888888889,32.227777777777774
11.511656999588013,144.9711111111111,83.98333333333333,32.10444444444445
11.554969549179077,144.92333333333335,84.41222222222223,32.30111111111111
11.598154783248901,143.89888888888888,83.31777777777778,32.06777777777778
11.640818357467651,144.52777777777777,83.01,31.33888888888889
11.684041261672974,143.8111111111111,84.10888888888888,32.96888888888889
11.72801399230957,144.31,83.76555555555555,32.74888888888889
11.77102780342102,143.85777777777778,83.73666666666666,32.254444444444445
11.813765287399292,144.32333333333332,83.38777777777777,31.956666666666667
11.857906579971313,144.58,83.67333333333333,32.55111111111111
11.901134729385376,143.30777777777777,82.54,31.61777777777778
11.94461727142334,144.32444444444445,82.77444444444444,31.761111111111113
11.987758159637451,143.59333333333333,82.61,31.67888888888889
12.031058311462402,144.17,82.42666666666666,31.372222222222224
12.077167510986328,143.69222222222223,82.43888888888888,31.412222222222223
12.120875597000122,144.17,81.63333333333334,31.084444444444443
12.166276454925537,144.27333333333334,82.47777777777777,31.801111111111112
12.211421728134155,143.86,82.15555555555555,31.317777777777778
12.255749225616455,144.32333333333332,81.23222222222222,30.47
12.299976587295532,143.33555555555554,81.63888888888889,31.06222222222222
12.34422779083252,144.37333333333333,80.93222222222222,30.226666666666667
12.387604236602783,143.4688888888889,81.19111111111111,30.895555555555557
12.431697845458984,143.9177777777778,80.76,30.61111111111111
12.475403308868408,143.44444444444446,80.14666666666666,30.106666666666666
12.51962924003601,143.4911111111111,81.08555555555556,30.554444444444446
12.564745664596558,144.07888888888888,80.62222222222222,30.17
12.609664678573608,143.55333333333334,80.70222222222222,31.031111111111112
12.653814315795898,144.07666666666665,80.43777777777778,30.282222222222224
12.697932481765747,143.34777777777776,80.27111111111111,30.49888888888889
12.742573022842407,144.0,80.32555555555555,30.29222222222222
12.786994934082031,143.0222222222222,79.30555555555556,29.48777777777778
12.832315683364868,143.25666666666666,80.01555555555555,30.075555555555557
12.876347303390503,142.98444444444445,78.96333333333334,29.025555555555556
12.92052960395813,143.53,78.94333333333333,29.18777777777778
12.964827537536621,143.99444444444444,78.63222222222223,28.65111111111111
13.009133577346802,143.2,77.87,28.343333333333334
13.05277419090271,143.56,78.90666666666667,28.914444444444445
13.097443342208862,142.92555555555555,78.25111111111111,28.704444444444444
13.141624212265015,143.96333333333334,78.15555555555555,28.52777777777778
13.186508178710938,143.10666666666665,78.07111111111111,28.59
13.231168031692505,143.0288888888889,78.42,29.477777777777778
13.275553226470947,143.30777777777777,78.26555555555555,29.127777777777776
13.31993055343628,143.3088888888889,78.13444444444444,29.07
13.363781929016113,143.90555555555557,78.52222222222223,29.261111111111113
13.407451868057251,142.94666666666666,77.80555555555556,28.711111111111112
13.451873064041138,143.7422222222222,77.47555555555556,28.243333333333332
13.497092962265015,142.94333333333333,77.47777777777777,28.468888888888888
13.543660879135132,143.76888888888888,77.4,28.17888888888889
13.590059995651245,143.25,77.29666666666667,28.266666666666666
13.63579511642456,143.06666666666666,77.22,28.433333333333334
13.680311918258667,143.21444444444444,76.7,28.066666666666666
13.724901676177979,142.82444444444445,77.46111111111111,28.557777777777776
13.770285844802856,143.88777777777779,76.92111111111112,27.842222222222222
13.814354181289673,142.80555555555554,76.87555555555555,28.08
13.859102487564087,143.60444444444445,76.39111111111112,27.281111111111112
13.903737545013428,142.86333333333334,76.49666666666667,27.77888888888889
13.947774171829224,143.22,76.95555555555555,28.00777777777778
13.992273330688477,142.8011111111111,76.09444444444445,27.551111111111112
14.036314487457275,142.51777777777778,76.27888888888889,27.653333333333332
14.082261562347412,142.83666666666667,76.16666666666667,28.344444444444445
14.1268949508667,142.47,77.02444444444444,28.916666666666668
14.172251224517822,143.59333333333333,75.95444444444445,27.40111111111111
14.218300342559814,142.51777777777778,75.75666666666666,27.83888888888889
14.266334533691406,143.27666666666667,76.49666666666667,27.795555555555556
14.31617546081543,142.78222222222223,75.55888888888889,26.996666666666666
14.36249041557312,143.48777777777778,76.25222222222222,27.54111111111111
14.407788038253784,142.73222222222222,75.07111111111111,26.56111111111111
14.453801155090332,143.3088888888889,74.80888888888889,26.584444444444443
14.49962854385376,142.70444444444445,75.43555555555555,27.346666666666668
14.544758558273315,142.98555555555555,75.17666666666666,26.892222222222223
14.58992314338684,142.9111111111111,74.53666666666666,26.61
14.635003805160522,142.38111111111112,74.54444444444445,26.468888888888888
14.680114507675171,142.7488888888889,74.26777777777778,25.924444444444443
14.726219892501831,142.34222222222223,74.52,26.52777777777778
14.771438121795654,143.30333333333334,73.72,25.216666666666665
14.816535949707031,142.52555555555554,73.78333333333333,26.124444444444446
14.862049102783203,143.24,73.46666666666667,25.403333333333332
14.908093690872192,143.23888888888888,73.67,25.786666666666665
14.953472375869751,143.09444444444443,73.90333333333334,25.878888888888888
14.999620914459229,142.63,72.79555555555555,24.86777777777778
15.045857429504395,142.87666666666667,72.99222222222222,25.282222222222224
15.09304404258728,142.97,73.01666666666667,25.166666666666668
15.142896175384521,142.4188888888889,73.02666666666667,24.976666666666667
15.194548606872559,143.15777777777777,72.91222222222223,25.49
15.241877794265747,142.24666666666667,72.31666666666666,24.934444444444445
15.28846526145935,142.80666666666667,72.97333333333333,25.374444444444446
15.334947347640991,142.26222222222222,72.65555555555555,25.496666666666666
15.381101846694946,142.9088888888889,72.04777777777778,25.112222222222222
15.433839321136475,142.30444444444444,72.02222222222223,24.963333333333335
15.481655359268188,143.03555555555556,71.94222222222223,24.565555555555555
15.526692152023315,141.89,70.89777777777778,23.941111111111113
15.573523044586182,142.71444444444444,71.86444444444444,24.683333333333334
15.618324279785156,141.83777777777777,71.17777777777778,24.351111111111113
15.66365933418274,142.6588888888889,71.29666666666667,24.57
15.710430145263672,142.91222222222223,71.11888888888889,23.984444444444446
15.756641387939453,142.94222222222223,70.7311111111111,23.747777777777777
15.803281784057617,143.0611111111111,71.32333333333334,23.934444444444445
15.850980043411255,142.5988888888889,70.96888888888888,23.844444444444445
15.897145986557007,142.90333333333334,69.40777777777778,23.032222222222224
15.94295859336853,142.23555555555555,70.33666666666667,23.24111111111111
15.988937377929688,143.09,69.62555555555555,22.63222222222222
16.03442406654358,142.34333333333333,69.87555555555555,23.29222222222222
16.081664323806763,143.20777777777778,69.64666666666666,22.805555555555557
16.12803888320923,142.03666666666666,68.6211111111111,22.184444444444445
16.182984113693237,142.70222222222222,69.31333333333333,22.923333333333332
16.233417510986328,142.5388888888889,68.4011111111111,22.024444444444445
16.281230926513672,143.0377777777778,68.64777777777778,22.322222222222223
16.327939987182617,143.31444444444443,68.01555555555555,21.56111111111111
16.374496698379517,143.72555555555556,68.63333333333334,21.736666666666668
16.420883417129517,144.3711111111111,69.72,22.177777777777777
16.467259168624878,144.5588888888889,70.92777777777778,23.83111111111111
16.513752460479736,145.14111111111112,70.33666666666667,23.31111111111111
16.560064792633057,144.82,70.56444444444445,23.694444444444443
16.607090950012207,145.35555555555555,69.8788888888889,23.125555555555554
16.653538703918457,144.65,69.47111111111111,22.627777777777776
16.699487686157227,145.33555555555554,69.88333333333334,23.41
16.745853185653687,144.5911111111111,69.17222222222222,22.322222222222223
16.79276704788208,145.28444444444443,69.86111111111111,22.663333333333334
16.840470790863037,144.60111111111112,69.57333333333334,22.82111111111111
16.8871910572052,145.20666666666668,68.81111111111112,22.281111111111112
16.933552265167236,144.67777777777778,68.94,22.123333333333335
16.980034351348877,144.98555555555555,68.58666666666667,22.2
17.027480363845825,144.3322222222222,68.02888888888889,21.795555555555556
17.075199604034424,144.67666666666668,68.7911111111111,22.10333333333333
17.121700763702393,144.38222222222223,67.82777777777778,21.403333333333332
17.167787551879883,144.52666666666667,68.28666666666666,21.865555555555556
17.2136447429657,145.23777777777778,67.69666666666667,21.294444444444444
17.259555339813232,144.39222222222222,67.58777777777777,21.592222222222222
17.30671525001526,145.12222222222223,68.04444444444445,21.43888888888889
17.353060007095337,144.17777777777778,67.39111111111112,21.564444444444444
17.39943289756775,144.98222222222222,67.80777777777777,21.781111111111112
17.44732117652893,144.15777777777777,67.2911111111111,20.95
17.494515657424927,145.08777777777777,67.05111111111111,21.452222222222222
17.540339708328247,144.40333333333334,67.44888888888889,21.412222222222223
17.587517261505127,144.95888888888888,67.47,21.33888888888889
17.63341999053955,144.3388888888889,67.04888888888888,21.232222222222223
17.68054485321045,144.79444444444445,67.64888888888889,21.488888888888887
17.726365566253662,144.15444444444444,66.9,21.01222222222222
17.774290084838867,143.9322222222222,67.58,22.397777777777776
17.82218313217163,144.08777777777777,68.08888888888889,22.357777777777777
17.869648933410645,143.79222222222222,67.56222222222222,22.064444444444444
17.918152809143066,144.38888888888889,68.57555555555555,23.125555555555554
17.966623783111572,143.71,68.63666666666667,22.94333333333333
18.013104915618896,144.20444444444445,69.22555555555556,23.356666666666666
18.059866428375244,143.4711111111111,69.13,24.263333333333332
18.105827808380127,144.26777777777778,68.46333333333334,22.927777777777777
18.151951789855957,143.60888888888888,68.36222222222223,23.16777777777778
18.198416233062744,144.20222222222222,68.95111111111112,23.57
18.24467635154724,144.18444444444444,68.22888888888889,23.141111111111112
18.290598392486572,144.49555555555557,68.20666666666666,22.56
18.33751082420349,144.26888888888888,67.67333333333333,22.07111111111111
18.384891986846924,144.68666666666667,67.41222222222223,22.023333333333333
18.43172311782837,144.0088888888889,68.03777777777778,22.563333333333333
18.47832202911377,143.6688888888889,66.92222222222222,22.106666666666666
18.52537989616394,144.03444444444443,67.52444444444444,22.467777777777776
18.572701454162598,143.58666666666667,66.74111111111111,21.96
18.61992073059082,144.03222222222223,66.62333333333333,21.635555555555555
18.666391134262085,143.07666666666665,67.97111111111111,22.913333333333334
18.712390661239624,144.43555555555557,66.53333333333333,21.72888888888889
18.759729623794556,143.24333333333334,66.42444444444445,21.624444444444446
18.806371212005615,143.98666666666668,66.81333333333333,22.01888888888889
18.853323459625244,143.51333333333332,66.41666666666667,21.761111111111113
18.899248600006104,144.21444444444444,66.7088888888889,21.613333333333333
18.94690489768982,144.1588888888889,65.88666666666667,20.74
18.99437427520752,144.23888888888888,65.63888888888889,21.065555555555555
19.041136503219604,144.22333333333333,66.40555555555555,21.766666666666666
19.087977647781372,143.9622222222222,66.28444444444445,21.394444444444446
19.133931159973145,143.99555555555557,66.31333333333333,21.29111111111111
19.181551694869995,143.7,66.7911111111111,22.551111111111112
19.229801416397095,143.92222222222222,65.64777777777778,21.33222222222222
19.276918649673462,142.99555555555557,66.34666666666666,22.293333333333333
19.32399272918701,143.92666666666668,66.36777777777777,22.01
19.37202548980713,143.13,65.6,21.424444444444443
19.418299198150635,144.04222222222222,65.89666666666666,21.516666666666666
19.466112852096558,142.85888888888888,64.86666666666666,21.495555555555555
19.512083292007446,143.20777777777778,65.80666666666667,21.886666666666667
19.55823040008545,142.9111111111111,64.9811111111111,21.676666666666666
19.60389518737793,143.60888888888888,64.55111111111111,20.944444444444443
19.650381088256836,143.01777777777778,64.50777777777778,20.761111111111113
19.696101665496826,143.51333333333332,64.02333333333333,20.65222222222222
19.74315309524536,143.82555555555555,63.702222222222225,20.064444444444444
19.790106773376465,143.04,63.73777777777778,20.24
19.836077213287354,143.72222222222223,62.87888888888889,19.538888888888888
19.882420539855957,143.45777777777778,63.07111111111111,19.586666666666666
19.928698539733887,143.57777777777778,63.65,20.236666666666668
19.97437810897827,142.92222222222222,63.285555555555554,19.954444444444444
20.019959688186646,143.62222222222223,64.35444444444444,20.642222222222223
20.067090272903442,142.89666666666668,63.736666666666665,20.275555555555556
20.113823652267456,142.95333333333335,64.73,21.141111111111112
20.160916566848755,142.64333333333335,63.98555555555556,20.776666666666667
20.2084903717041,143.40222222222224,64.19333333333333,20.90111111111111
20.256340265274048,143.03555555555556,64.06666666666666,20.858888888888888
20.30478549003601,143.26666666666668,64.53888888888889,21.288888888888888
20.35166907310486,143.0077777777778,63.986666666666665,20.66111111111111
20.398748636245728,143.03,64.67777777777778,21.281111111111112
20.44614052772522,143.74444444444444,62.78666666666667,19.43111111111111
20.493337154388428,143.15444444444444,63.03777777777778,20.165555555555557
20.54145622253418,143.81444444444443,62.903333333333336,19.8
20.588887929916382,143.38222222222223,62.15222222222222,19.266666666666666
20.63606572151184,143.77444444444444,63.08111111111111,19.54888888888889
20.68345284461975,143.08333333333334,63.156666666666666,19.82
