Time (s),Weighted Blue Ratio
7.609242677688599,2.2012713521223605e-08
7.6412293910980225,1.755191427502387e-08
7.677223205566406,2.0031973459089857e-08
7.709287166595459,2.5242356220984328e-08
7.741292953491211,2.404557361149265e-08
7.777314901351929,3.335958694772416e-08
7.8092968463897705,3.1820758924555904e-08
7.841279745101929,3.704941232412928e-08
7.8772947788238525,3.3863553228051416e-08
7.90929651260376,2.930401742110364e-08
7.9412617683410645,3.780636182726305e-08
7.9773108959198,1.9216438896355886e-08
8.009316682815552,2.7796905619745142e-08
8.041236162185669,2.7752270709243288e-08
8.077272415161133,3.465851701073677e-08
8.109312295913696,3.699951369396161e-08
8.141233444213867,3.6363895272441103e-08
8.177237033843994,3.244274397853429e-08
8.209280967712402,2.8046362661391037e-08
8.241302490234375,3.098761944936351e-08
8.277297019958496,2.9021185839066247e-08
8.309303283691406,3.951952174503275e-08
8.341224193572998,4.862478816463907e-08
8.373269319534302,3.6054037301387076e-08
8.409296035766602,4.019164639214293e-08
8.441235065460205,3.097884056182723e-08
8.473273038864136,3.29942081083294e-08
8.509235858917236,4.1048463673176196e-08
8.541247367858887,4.555155775027452e-08
8.577285051345825,4.68853627120772e-08
8.609217882156372,4.932387157442254e-08
8.641222476959229,4.130915237974906e-08
8.6772301197052,3.7224601400467376e-08
8.709299802780151,3.603724631209711e-08
8.741232872009277,3.514624996043712e-08
8.777226686477661,5.070235201889245e-08
8.809231758117676,4.9525205449124157e-08
8.84116530418396,5.8041611810094565e-08
8.877291440963745,4.886701044049246e-08
8.909222602844238,4.7901503364768424e-08
8.941233396530151,3.535613259088957e-08
8.977225542068481,4.019616623013388e-08
9.009242534637451,3.412404694768169e-08
9.041255712509155,3.309696103548249e-08
9.077213764190674,3.254559325882388e-08
9.109243392944336,3.4153072509767587e-08
9.141253471374512,3.340766043105588e-08
9.17730188369751,3.4247678039562136e-08
9.20923662185669,3.481217409910558e-08
9.24123740196228,4.9696493183390904e-08
9.273338794708252,4.959446802729801e-08
9.309202909469604,4.422722404845932e-08
9.341247081756592,4.5122468997654783e-08
9.373273849487305,3.0549876051067205e-08
9.409338474273682,3.238624606079671e-08
9.441323518753052,3.871565618873495e-08
9.473320245742798,5.2459589769006495e-08
9.50925588607788,4.1601505554863506e-08
9.541261911392212,4.487161872241369e-08
9.573347568511963,3.310636476808285e-08
9.609244108200073,4.098889240710685e-08
9.641246795654297,4.298764438370271e-08
9.673540830612183,4.0505245953062255e-08
9.709247827529907,3.691845256632099e-08
9.74124526977539,4.012142022522819e-08
9.773355484008789,3.5184537149243336e-08
9.809237957000732,4.0528558835540315e-08
9.84130334854126,4.121130496956424e-08
9.873335361480713,5.177163270961171e-08
9.90932035446167,4.2750671815442656e-08
9.941251993179321,4.576158028161893e-08
9.977250814437866,4.380039254852612e-08
10.009246349334717,4.823763135877998e-08
10.041262149810791,5.089876899535494e-08
10.07724642753601,5.127728060970929e-08
10.10926866531372,4.559868189281732e-08
10.141246557235718,5.849124618511399e-08
10.177263975143433,5.7610810368853445e-08
10.209239721298218,5.62902592509278e-08
10.241262912750244,5.3783332187993714e-08
10.273606300354004,4.633006355797735e-08
10.309254169464111,5.7668311111386157e-08
10.341372013092041,4.739646123531065e-08
10.373332738876343,4.093465895753937e-08
10.409250020980835,3.4206227471789144e-08
10.441457748413086,3.964415887095038e-08
10.473323822021484,2.5823589502893455e-08
10.509365320205688,4.310114266228983e-08
10.541311025619507,4.928817923001056e-08
10.573301076889038,4.4022867656727895e-08
10.609294891357422,4.495334131190199e-08
10.6413254737854,4.7280827585975374e-08
10.673360109329224,4.8007453294648547e-08
10.709266424179077,3.9791232237214935e-08
10.74131727218628,5.265333482842355e-08
10.77334976196289,5.687906145760439e-08
10.809237718582153,4.259453809561869e-08
10.84126091003418,4.430845780585353e-08
10.873355150222778,5.797697028997721e-08
10.909241437911987,5.73522992066766e-08
10.941318273544312,5.611265468076859e-08
10.973362922668457,5.519148797449619e-08
11.009258031845093,5.467469823927249e-08
11.04129672050476,5.499835604329116e-08
11.07335638999939,5.310081123549167e-08
11.109253406524658,5.3100168009095446e-08
11.141313076019287,4.856222098862827e-08
11.173346996307373,5.4646768737108636e-08
11.209280490875244,5.435181326115875e-08
11.241257667541504,5.612620714923985e-08
11.273315191268921,5.379076735005569e-08
11.309250116348267,4.291302779747425e-08
11.341263055801392,4.409363484228018e-08
11.373303174972534,5.401803319283664e-08
11.409268617630005,4.3486159012483086e-08
11.44124460220337,5.100016555425325e-08
11.473327875137329,5.005731842977075e-08
11.509252309799194,4.468320113864679e-08
11.54132604598999,4.0223867182614014e-08
11.5733323097229,4.699685298570677e-08
11.609332084655762,4.355514197703366e-08
11.641351222991943,5.355789881157368e-08
11.673344850540161,6.110648999016459e-08
11.709311723709106,4.936863858818596e-08
11.741334438323975,4.0695164379900174e-08
11.773354530334473,5.396285248553419e-08
11.809324502944946,3.816327442740544e-08
11.841337203979492,3.064391169971019e-08
11.87334418296814,3.0489303788597e-08
11.909356594085693,3.312872658521045e-08
11.94136357307434,3.416808884186664e-08
11.973385572433472,3.101444910176906e-08
12.009355545043945,5.202184912133114e-08
12.041348934173584,4.653957092115839e-08
12.073354482650757,3.993822346763101e-08
12.109342575073242,3.4115821086691094e-08
12.141331195831299,3.459200628170886e-08
12.173378705978394,4.015745797980417e-08
12.209347248077393,3.0996570167917404e-08
12.241347551345825,4.059423457938588e-08
12.273262977600098,5.0767641838010944e-08
12.309258222579956,4.4517319004181166e-08
12.341259956359863,5.446439402718093e-08
12.373333930969238,6.628422758940641e-08
12.409347534179688,5.906838947968381e-08
12.441341876983643,6.296524916937733e-08
12.473378658294678,5.2742476440401794e-08
12.505375385284424,7.202883614759512e-08
12.541327714920044,6.063311345212358e-08
12.573275089263916,4.734414665342681e-08
12.605381727218628,6.31406503719497e-08
12.641346216201782,6.244927155991211e-08
12.673364162445068,5.701174259992078e-08
12.709317922592163,5.459032956229296e-08
12.741352558135986,5.812649780666305e-08
12.773354291915894,5.2810832064815466e-08
12.80934476852417,6.795457786700638e-08
12.841383934020996,7.206507927508589e-08
12.873378992080688,6.395691829789409e-08
12.909327983856201,6.720273639832606e-08
12.941341400146484,5.766379655696407e-08
12.973355293273926,5.541040517464586e-08
13.00933313369751,5.675603210956226e-08
13.041331768035889,7.914857398831871e-08
13.073380708694458,9.276594295331168e-08
13.109360456466675,9.12694226078602e-08
13.14133334159851,9.185668928141298e-08
13.173351287841797,8.749348986173765e-08
13.209338665008545,9.912579369447727e-08
13.241340160369873,1.0560187206622965e-07
13.273355722427368,9.448793350205975e-08
13.3092679977417,8.60281367871582e-08
13.341272115707397,7.283105017324768e-08
13.373341798782349,1.1080126505580186e-07
13.409337520599365,1.2188129985667782e-07
13.441346406936646,1.283083177593358e-07
13.473347663879395,1.4328618998978238e-07
13.505184412002563,1.1089696916954676e-07
13.541153907775879,7.434113617099052e-08
13.573119640350342,7.492194324857756e-08
13.60520625114441,1.0085265101488228e-07
13.641186475753784,9.250913548030263e-08
13.67319393157959,9.887209454551872e-08
13.705145597457886,1.0906720026902263e-07
13.74117398262024,8.523284218433494e-08
13.77320146560669,7.304295728731812e-08
13.805156230926514,8.123615522487217e-08
13.841167211532593,6.721802334811116e-08
13.8731369972229,7.389293537880047e-08
13.905146837234497,7.219253516948148e-08
13.94121241569519,7.64115133312675e-08
13.973197937011719,7.712965139299538e-08
14.005175590515137,8.016192662103435e-08
14.04120683670044,8.74585518624997e-08
14.073240756988525,9.654367257682354e-08
14.109188795089722,9.022334962395133e-08
14.141183137893677,9.52524565132669e-08
14.173177003860474,7.457686017468852e-08
14.209197044372559,8.320895158435001e-08
14.24115800857544,6.690027304284274e-08
14.273138761520386,8.609632996413768e-08
14.30918550491333,1.0533837794160983e-07
14.341207504272461,1.1094754925940727e-07
14.373133897781372,2.474890452403409e-07
14.409213781356812,3.6386899595935946e-07
14.441169500350952,3.725185231910269e-07
14.473149538040161,3.273271503732967e-07
14.505167722702026,2.937739311824657e-07
14.541285753250122,3.3516142689684476e-07
14.57329773902893,3.915673875727329e-07
14.60529088973999,3.9000251323044964e-07
14.641388893127441,3.604959238707378e-07
14.673272371292114,3.2099293474402047e-07
14.705286979675293,2.323784215557702e-07
14.741371870040894,1.7529501429523736e-07
14.773289442062378,1.0366439002274434e-07
14.805305480957031,9.471275777494291e-08
14.841272354125977,8.801549714866756e-08
14.873287200927734,7.317915773583283e-08
14.905319929122925,8.422462034659625e-08
14.941272497177124,8.829753028338712e-08
14.973292589187622,1.0245714213095137e-07
15.0053129196167,1.5809456797251323e-07
15.04129672050476,2.2354170014702232e-07
15.073291301727295,2.753500638268027e-07
15.10533094406128,3.4878025334110276e-07
15.141284227371216,3.570905751162356e-07
15.173301458358765,3.6390147201406436e-07
15.205327033996582,3.61015804811805e-07
15.24128770828247,3.681268693484528e-07
15.273223876953125,3.6280344172284085e-07
15.305325508117676,3.4704878202132877e-07
15.341236114501953,3.524359359177701e-07
15.373246431350708,3.714206793068817e-07
15.40526795387268,3.6356455747685935e-07
15.441294193267822,3.792697485356196e-07
15.473243474960327,3.6882411654749355e-07
15.505293369293213,3.630335908245758e-07
15.541303873062134,3.8064605567044955e-07
15.573280096054077,3.770501527920327e-07
15.605295419692993,3.7450135052579295e-07
15.641287326812744,3.7304163162246545e-07
15.673307418823242,3.7204987591630804e-07
15.705634593963623,3.6689887333599047e-07
15.741379737854004,3.803277549831928e-07
15.773329734802246,3.7715548816390465e-07
15.80551028251648,3.826952266199009e-07
15.841257810592651,3.7065930717616177e-07
15.873301029205322,3.7838442782686027e-07
15.905413627624512,3.786011022808218e-07
15.94129228591919,3.7408045800535695e-07
15.97331690788269,3.868917473205324e-07
16.005353212356567,3.7829765830878773e-07
16.041311264038086,3.608548905794914e-07
16.07333493232727,3.4849984422546936e-07
16.10539984703064,3.6465578980068056e-07
16.141311645507812,3.56645168998425e-07
16.173340559005737,3.7445152390076357e-07
16.2053542137146,3.5458245282403255e-07
16.241310119628906,3.8856107878674366e-07
16.27332615852356,3.777490343500782e-07
16.305630207061768,3.7780360604753455e-07
16.341305017471313,3.59949815372587e-07
16.373332023620605,3.6562647073815145e-07
16.405401706695557,3.750662501521791e-07
16.44131374359131,3.7428046548296864e-07
16.47334098815918,3.7416448406791317e-07
16.505380868911743,3.7637441182378675e-07
16.541320085525513,3.7208863863201493e-07
16.573387145996094,3.627196699258318e-07
16.605515241622925,3.553309022623081e-07
16.64130187034607,3.3382262114842933e-07
16.673407316207886,2.825329072935614e-07
16.70543074607849,2.663690933571089e-07
16.737412214279175,2.6983668524581265e-07
16.773383617401123,3.158171599182152e-07
16.805381536483765,3.3784964487811715e-07
16.84134316444397,2.8675626041762054e-07
16.873608827590942,2.856707723394734e-07
16.90540313720703,2.943212044667441e-07
16.941310167312622,3.0979111067219304e-07
16.97332239151001,3.2021935700472283e-07
17.005388975143433,2.9968730049479446e-07
17.04131031036377,2.67619174964564e-07
17.073371171951294,2.972327617795739e-07
17.105406045913696,2.913326638457532e-07
17.1413733959198,2.978966514383679e-07
17.173584699630737,3.270156778010368e-07
17.205400228500366,3.226336193100347e-07
17.241321325302124,3.3511718705891274e-07
17.273510456085205,3.584994956926689e-07
17.30521559715271,3.747480831628765e-07
17.341145992279053,3.691098923856655e-07
17.37317705154419,3.7861460524144097e-07
17.405198574066162,3.598863507247582e-07
17.44113564491272,3.613200636792664e-07
17.473151206970215,3.639232660315735e-07
17.50522232055664,3.677329380573936e-07
17.541167497634888,3.690589290411927e-07
17.573121786117554,3.697322744205801e-07
17.60515546798706,3.5434445021472733e-07
17.641148805618286,3.595123711038132e-07
17.67315673828125,3.593672437711297e-07
17.705111026763916,3.570050268017796e-07
17.73716115951538,3.61814677095453e-07
17.773155689239502,3.687851395735544e-07
17.805192947387695,3.5892331944250887e-07
17.837186813354492,3.52856204801048e-07
17.873064756393433,3.678831850587098e-07
17.90521764755249,3.5629592951510925e-07
17.937100648880005,3.431690045273867e-07
17.973156929016113,3.6873662002319073e-07
18.00514054298401,3.641243739904892e-07
18.03722834587097,3.874893392188466e-07
18.07320547103882,3.732407633789705e-07
18.105180263519287,3.4762430299514505e-07
18.141162633895874,3.5813357272228197e-07
18.173420667648315,3.6089484701357545e-07
18.205402612686157,3.7051170412511755e-07
18.24140501022339,3.6596594408631387e-07
18.273385524749756,3.5419123512994905e-07
18.30540680885315,3.4621513463082923e-07
18.341390371322632,3.469690541293669e-07
18.373376607894897,3.5282955318926484e-07
18.40539312362671,3.6458668398051004e-07
18.441364526748657,3.7305523525596267e-07
18.47337794303894,3.4504382500927414e-07
18.505401849746704,3.507242421724255e-07
18.541372299194336,3.3990981149847855e-07
18.573383331298828,3.516428592700479e-07
18.605329275131226,3.5635081713437747e-07
18.63732385635376,3.494150226536318e-07
18.673335552215576,3.655960303588092e-07
18.70532751083374,3.405065147877364e-07
18.737367391586304,3.3274669389879945e-07
18.773478746414185,3.53178629695921e-07
18.805352449417114,3.49349151559382e-07
18.837366580963135,3.5237797003112574e-07
18.873345375061035,3.582866356752674e-07
18.905349016189575,3.685727270661533e-07
18.937371969223022,3.599560574078951e-07
18.973482370376587,3.4929964972838887e-07
19.0054132938385,3.639680104901844e-07
19.037193775177002,3.5686422385932816e-07
19.073498725891113,3.6827585873381013e-07
19.10526728630066,3.4909957535084546e-07
19.137491703033447,3.406557182952582e-07
19.173622608184814,3.5570008451842194e-07
19.205476760864258,3.4502950288490893e-07
19.237454891204834,3.537475700536979e-07
19.27340602874756,3.475875631673063e-07
19.305409908294678,3.6053291020300366e-07
19.337374687194824,3.5450207021748735e-07
19.373422145843506,3.58662009525671e-07
19.405417442321777,3.5874645002242233e-07
19.441407680511475,3.6245236737595497e-07
19.473434925079346,3.6075384702909275e-07
19.505390644073486,3.5967760372201876e-07
19.54139256477356,3.5127805167704866e-07
19.573339223861694,3.5962249616770944e-07
19.605422496795654,3.7664152804291937e-07
19.637430906295776,3.6168812779784224e-07
19.67344355583191,3.8318884315477904e-07
19.705451250076294,3.7549301061284014e-07
19.737435340881348,3.561234446853149e-07
19.773457050323486,3.5573750429763396e-07
19.80542778968811,3.733093762547479e-07
19.83742928504944,3.818262195380584e-07
19.87340521812439,3.528396157644e-07
19.905417680740356,3.5278797453674957e-07
19.93743634223938,3.5037438945249984e-07
19.973413228988647,3.3979496915551263e-07
20.005422592163086,3.4153830517127553e-07
20.03737211227417,3.510079624396323e-07
20.07343077659607,3.5758750592555244e-07
20.105425357818604,3.538807279209961e-07
20.137391805648804,3.584488118085973e-07
20.17343759536743,3.286457530107972e-07
20.205435037612915,3.485092137937853e-07
20.237386465072632,3.6615620948796425e-07
20.273435831069946,3.446043879836139e-07
20.30542802810669,3.5478702678167475e-07
20.337384939193726,3.562835364339406e-07
20.3734188079834,3.607065500708889e-07
20.405467987060547,3.588726929552573e-07
20.437387704849243,3.5482675433275127e-07
20.473459243774414,3.4971304814939953e-07
20.505434274673462,3.460553745697171e-07
20.537383317947388,3.3943674164953516e-07
20.57341456413269,3.248513874724652e-07
20.605357885360718,3.333207557203266e-07
20.637365341186523,3.240953703108681e-07
20.673429250717163,3.2467853463748906e-07
20.70535659790039,3.2796870716411095e-07
20.737354278564453,3.4109828062958515e-07
20.773425817489624,3.381424394907331e-07
20.805370092391968,3.5760866553354765e-07
20.837371826171875,3.563664488995674e-07
20.873448133468628,3.481042639162107e-07
20.905367851257324,3.4670623725450986e-07
20.93736743927002,3.692433798445123e-07
20.973424673080444,3.5707896995386946e-07
21.00533962249756,3.4987967101752763e-07
21.03736972808838,3.476544091884482e-07
21.073439121246338,3.4839641862518676e-07
21.105355262756348,3.483935017663848e-07
21.137384176254272,3.4337021097185363e-07
21.1733615398407,3.390856954272324e-07
21.20536780357361,3.590030521326161e-07
21.237493753433228,3.44656527737575e-07
21.273470401763916,3.369770652950095e-07
21.305378913879395,3.566161185235748e-07
21.337377071380615,3.4469393092582825e-07
21.373369455337524,3.551801175862073e-07
21.40535616874695,3.4832521362356527e-07
21.4373562335968,3.414616952907505e-07
21.473373651504517,3.43863448207903e-07
21.505370616912842,3.4487901117475143e-07
21.537405729293823,3.581133737942827e-07
21.5733699798584,3.4794675103612506e-07
21.605358123779297,3.362527070690521e-07
21.637385845184326,3.530721203751608e-07
21.67337656021118,3.5359401131060753e-07
21.705377101898193,3.539440757911973e-07
21.73737359046936,3.4706636131904166e-07
21.773375749588013,3.4479754102611486e-07
21.80537462234497,3.40932717545738e-07
21.837387084960938,3.6396054376973886e-07
21.873455047607422,3.619524464003515e-07
21.905368089675903,3.705272177299959e-07
21.93739366531372,3.3787953586208675e-07
21.969449758529663,3.4387596172854113e-07
22.00536561012268,3.4685735296762196e-07
22.037384033203125,3.280877812850419e-07
22.069465160369873,3.162213373158599e-07
22.10537815093994,3.0251141160727493e-07
22.137372493743896,2.9806489814663383e-07
22.173354864120483,3.0003001593966936e-07
22.20537281036377,2.984486981016248e-07
22.23738145828247,2.8960227444850124e-07
22.27330994606018,2.9578906471900436e-07
22.30538058280945,2.879464391771573e-07
22.337456941604614,2.92792907640903e-07
22.373342514038086,3.056683314482783e-07
22.405352354049683,2.8963731638068567e-07
22.437448024749756,3.001396132034687e-07
22.473358392715454,2.921431253818666e-07
22.50536274909973,3.2065642151293e-07
22.537397861480713,3.1640460527419227e-07
22.57335114479065,3.132843205334077e-07
22.60538601875305,3.046373958198848e-07
22.637783527374268,2.9193120196243373e-07
22.673374891281128,3.018312212476266e-07
22.705365419387817,2.998791948072197e-07
22.73745059967041,3.2706081510811265e-07
22.773373126983643,3.301473604705848e-07
22.80538535118103,3.2210681814065354e-07
22.83739924430847,3.3224932441332355e-07
22.86946725845337,3.0119119157301333e-07
22.905393600463867,3.300838638793403e-07
22.937387943267822,3.2193382658369494e-07
22.969510078430176,3.003495061146287e-07
23.005393266677856,3.0582163934075673e-07
23.037421464920044,3.2697765584802996e-07
23.069480895996094,3.0268091882522873e-07
23.10538649559021,3.1295585405438286e-07
23.137423276901245,3.0841556071349804e-07
23.169471979141235,3.067129976989804e-07
23.205374240875244,3.164234893946104e-07
23.237435579299927,3.0889676769867475e-07
23.26947593688965,3.201257694685802e-07
23.305423498153687,3.101685104630462e-07
23.33748745918274,3.1821478304027115e-07
23.369500398635864,3.0242602317282264e-07
23.405433177947998,3.305569582149269e-07
23.437439441680908,3.26934271635365e-07
23.469491481781006,3.407128967551717e-07
23.505227088928223,3.3071903867730876e-07
23.537353515625,3.2374450858039545e-07
23.573384046554565,3.2967294742031597e-07
23.60536026954651,3.175874871352639e-07
23.63744878768921,3.354750630703433e-07
23.673364639282227,3.294192947465563e-07
23.70544147491455,3.099188380574627e-07
23.73745560646057,3.1404473583539175e-07
23.77345585823059,3.1643179802697106e-07
23.805427074432373,3.2081325738949045e-07
23.837446212768555,3.21385512823926e-07
23.86946129798889,3.1896374151072546e-07
23.90551233291626,3.185701310775843e-07
23.937576055526733,3.120647799444518e-07
23.969581365585327,3.039891049137733e-07
24.005456686019897,2.970701430304589e-07
24.037458658218384,3.070888902043047e-07
24.069470167160034,3.201100458075443e-07
24.105456352233887,3.100457237417299e-07
24.137433767318726,3.1577894434780477e-07
24.16950535774231,3.2864157800259924e-07
24.205459594726562,3.166773957104679e-07
24.23745894432068,3.251977365851689e-07
24.269487142562866,3.3237555012099587e-07
24.3054621219635,3.1540833251219254e-07
24.337480545043945,3.259105319579539e-07
24.369502067565918,3.117391570768658e-07
24.4054594039917,3.0217153370588683e-07
24.437467575073242,3.001109624256226e-07
24.46950364112854,3.0912278586132387e-07
24.505455017089844,3.116616765890989e-07
24.53745150566101,2.885513922730136e-07
24.56949806213379,3.046046752259727e-07
24.605446100234985,3.03668713732632e-07
24.637462377548218,2.933388530121274e-07
24.669506311416626,3.002341571481523e-07
24.705451726913452,2.894096217519114e-07
24.73745036125183,3.066002849650857e-07
24.769479036331177,3.103070348227209e-07
24.80545473098755,3.343983957467265e-07
24.837459325790405,3.1333224744479554e-07
24.869473457336426,3.149104251777824e-07
24.905466079711914,3.1059555944875803e-07
24.937462091445923,3.338790076823872e-07
24.969478130340576,3.291598707054297e-07
25.005462408065796,3.197752606696171e-07
